name,id,lat,lon,capacity,number,geometry,index_right,FID,lsoa11cd,lsoa11nm,IMDRank,IMDDecil,Shape__Are,Shape__Len,LSOA Code,LSOA Name,Mid-2020 population,Area Sq Km,People per Sq Km
"Battersea Park Road, Nine Elms",631,51.4795017,-0.141770709,27,76.0,POINT (-0.141770709 51.4795017),31283,31284,E01033132,Wandsworth 002H,8273,3,680644.799888611,4946.88028084581,E01033132,Wandsworth 002H,1931,0.26,7298
"Sheepcote Lane, Battersea",632,51.47053858,-0.163041605,28,25.0,POINT (-0.163041605 51.47053858),5213,5214,E01004540,Wandsworth 003B,9942,4,357651.578964233,3291.92137087844,E01004540,Wandsworth 003B,2115,0.14,15260
"Vereker Road, West Kensington",633,51.48959104,-0.209378594,32,52.0,POINT (-0.209378594 51.48959104),2757,2758,E01001914,Hammersmith and Fulham 014D,14365,5,168566.897918701,2158.20669146237,E01001914,Hammersmith and Fulham 014D,1681,0.07,25127
"Brook Green South, Brook Green",634,51.49434708,-0.215804559,33,22.0,POINT (-0.215804559 51.49434708),2712,2713,E01001869,Hammersmith and Fulham 010D,19649,6,590065.822631836,5380.55119711473,E01001869,Hammersmith and Fulham 010D,1763,0.23,7586
"Greyhound Road, Hammersmith",635,51.48606206,-0.214428378,37,74.0,POINT (-0.214428378 51.48606206),2733,2734,E01001890,Hammersmith and Fulham 016C,20292,7,335667.540893555,3636.27519696682,E01001890,Hammersmith and Fulham 016C,1828,0.13,14008
"South Park, Sands End",636,51.46706414,-0.193502076,28,30.0,POINT (-0.193502076 51.46706414),2779,2780,E01001937,Hammersmith and Fulham 025C,20728,7,503374.461853027,3952.74245244483,E01001937,Hammersmith and Fulham 025C,1906,0.19,9815
"Spencer Park, Wandsworth Common",637,51.45787019,-0.174691623,25,27.0,POINT (-0.174691623 51.45787019),5291,5292,E01004621,Wandsworth 019D,17769,6,1131428.73616791,8095.80598156356,E01004621,Wandsworth 019D,1681,0.44,3834
"Falcon Road, Clapham Junction",638,51.46663393,-0.169821175,28,60.0,POINT (-0.169821175 51.46663393),5209,5210,E01004536,Wandsworth 008B,11674,4,386299.700424194,3422.74223098961,E01004536,Wandsworth 008B,2776,0.15,18408
"Coomer Place, West Kensington",639,51.48357068,-0.202038682,27,33.0,POINT (-0.202038682 51.48357068),2724,2725,E01001881,Hammersmith and Fulham 017B,18973,6,286396.658569336,3111.3500775898,E01001881,Hammersmith and Fulham 017B,1860,0.11,16446
"Silverthorne Road, Battersea",640,51.47286577,-0.148059277,28,34.0,POINT (-0.148059277 51.47286577),5236,5237,E01004564,Wandsworth 002D,15699,5,987465.661071777,6118.55906407341,E01004564,Wandsworth 002D,1793,0.38,4694
"Archbishop's Park, Waterloo",641,51.49824168,-0.117495865,23,19.0,POINT (-0.117495865 51.49824168),3737,3738,E01003014,Lambeth 036B,10007,4,483300.680938721,4553.94249087316,E01003014,Lambeth 036B,1693,0.19,9068
"Fawcett Close, Battersea",642,51.46916161,-0.174485792,36,24.0,POINT (-0.174485792 51.46916161),5214,5215,E01004541,Wandsworth 007D,4700,2,243367.301795959,2676.68831224697,E01004541,Wandsworth 007D,1617,0.09,17075
"All Saints' Road, Portobello",643,51.5190427,-0.204764421,22,26.0,POINT (-0.204764421 51.5190427),1770,1771,E01002830,Kensington and Chelsea 004B,5764,2,193592.216659546,2834.20682763833,E01002830,Kensington and Chelsea 004B,1621,0.07,21788
"Rainville Road, Hammersmith",644,51.48373225,-0.223852256,36,52.0,POINT (-0.223852256 51.48373225),2731,2732,E01001888,Hammersmith and Fulham 018A,23550,8,250514.416625977,2426.34501539586,E01001888,Hammersmith and Fulham 018A,1580,0.1,16172
"Great Suffolk Street, The Borough",645,51.50173215,-0.100292412,21,23.0,POINT (-0.100292412 51.50173215),4631,4632,E01003927,Southwark 002A,17545,6,735685.661155701,4720.37859936348,E01003927,Southwark 002A,3710,0.28,13123
"Buckingham Gate, Westminster",646,51.49886563,-0.137424571,16,136.0,POINT (-0.137424571 51.49886563),5394,5395,E01004731,Westminster 020A,24520,8,1749275.85891724,9704.52238708399,E01004731,Westminster 020A,2688,0.68,3982
"Richmond Way, Shepherd's Bush",647,51.50035306,-0.217515071,27,63.0,POINT (-0.217515071 51.50035306),2695,2696,E01001852,Hammersmith and Fulham 007A,17221,6,195633.85144043,3106.49409506772,E01001852,Hammersmith and Fulham 007A,1704,0.08,22599
"Peterborough Road, Sands End",648,51.46904022,-0.19627483,30,27.0,POINT (-0.19627483 51.46904022),2777,2778,E01001934,Hammersmith and Fulham 025B,11507,4,467884.550567627,3533.77396826799,E01001934,Hammersmith and Fulham 025B,1849,0.18,10154
"World's End Place, West Chelsea",649,51.48180515,-0.18027465,22,61.0,POINT (-0.18027465 51.48180515),1783,1784,E01002843,Kensington and Chelsea 021D,3564,2,174167.024337769,2837.08867462452,E01002843,Kensington and Chelsea 021D,1364,0.07,20267
"St. Mark's Road, North Kensington",650,51.51687069,-0.213872396,21,35.0,POINT (-0.213872396 51.51687069),1818,1819,E01002878,Kensington and Chelsea 003C,6319,2,311312.739181519,3061.29044650682,E01002878,Kensington and Chelsea 003C,1556,0.12,12744
"Thorndike Close, West Chelsea",651,51.48089844,-0.183853573,25,35.0,POINT (-0.183853573 51.48089844),1783,1784,E01002843,Kensington and Chelsea 021D,3564,2,174167.024337769,2837.08867462452,E01002843,Kensington and Chelsea 021D,1364,0.07,20267
"Evesham Street, Avondale",652,51.51148696,-0.218190203,29,9.0,POINT (-0.218190203 51.51148696),1810,1811,E01002870,Kensington and Chelsea 005A,3890,2,328188.804153442,3672.98492266207,E01002870,Kensington and Chelsea 005A,1435,0.13,11353
"Simpson Street, Clapham Junction",653,51.47084722,-0.17070367,25,52.0,POINT (-0.17070367 51.47084722),5251,5252,E01004580,Wandsworth 004C,15480,5,279704.373565674,2374.36063107086,E01004580,Wandsworth 004C,2128,0.11,19595
"Ashmole Estate, Oval",654,51.48267821,-0.117661574,34,36.0,POINT (-0.117661574 51.48267821),31345,31346,E01033207,Lambeth 004F,4844,2,611274.481063843,8218.68315040132,E01033207,Lambeth 004F,3076,0.24,12737
"Crabtree Lane, Fulham",655,51.48294452,-0.219346128,27,21.0,POINT (-0.219346128 51.48294452),2730,2731,E01001887,Hammersmith and Fulham 016B,11893,4,280428.670684814,3875.59155567005,E01001887,Hammersmith and Fulham 016B,1434,0.11,13192
"Broomhouse Lane, Parsons Green",656,51.46841875,-0.199135704,29,11.0,POINT (-0.199135704 51.46841875),2777,2778,E01001934,Hammersmith and Fulham 025B,11507,4,467884.550567627,3533.77396826799,E01001934,Hammersmith and Fulham 025B,1849,0.18,10154
"Blythe Road West, Shepherd's Bush",657,51.49968,-0.221791551,21,29.0,POINT (-0.221791551 51.49968),2699,2700,E01001856,Hammersmith and Fulham 010C,7267,3,212726.041412354,3356.61287897126,E01001856,Hammersmith and Fulham 010C,1571,0.08,18996
"Ethelburga Estate, Battersea Park",658,51.47729232,-0.16478637,30,200.0,POINT (-0.16478637 51.47729232),5253,5254,E01004582,Wandsworth 001C,25733,8,338247.382102966,3269.11451231173,E01004582,Wandsworth 001C,2365,0.13,17597
"Blackfriars Station, St. Paul's",659,51.511934,-0.10307894,35,39.0,POINT (-0.10307894 51.511934),32592,32593,E01032739,City of London 001F,20391,7,4277196.94448853,11949.5288116141,E01032739,City of London 001F,1688,1.65,1021
"West Kensington Station, West Kensington",660,51.49087074,-0.206029743,22,19.0,POINT (-0.206029743 51.49087074),2757,2758,E01001914,Hammersmith and Fulham 014D,14365,5,168566.897918701,2158.20669146237,E01001914,Hammersmith and Fulham 014D,1681,0.07,25127
"All Saints Church, Portobello",661,51.51632095,-0.202608612,37,41.0,POINT (-0.202608612 51.51632095),1772,1773,E01002832,Kensington and Chelsea 004D,7367,3,196517.869171143,2578.41073356736,E01002832,Kensington and Chelsea 004D,1537,0.08,20331
"Phene Street, Chelsea",662,51.48498496,-0.167919869,24,55.0,POINT (-0.167919869 51.48498496),1840,1841,E01002900,Kensington and Chelsea 018B,26730,9,337442.243606567,4337.21621934524,E01002900,Kensington and Chelsea 018B,1618,0.13,12690
"Clarendon Road, Avondale",663,51.51323001,-0.211593602,24,19.0,POINT (-0.211593602 51.51323001),1821,1822,E01002881,Kensington and Chelsea 005E,4113,2,151289.286026001,2273.6036157333,E01002881,Kensington and Chelsea 005E,1159,0.06,19778
"Austin Road, Battersea Park",664,51.474376,-0.155442787,24,66.0,POINT (-0.155442787 51.474376),5233,5234,E01004560,Wandsworth 001A,16606,6,1791010.66550446,8149.83614112929,E01004560,Wandsworth 001A,2178,0.69,3155
"Smugglers Way, Wandsworth",665,51.46108367,-0.191722864,22,20.0,POINT (-0.191722864 51.46108367),5182,5183,E01004509,Wandsworth 010A,18176,6,995060.192611694,6745.51960920414,E01004509,Wandsworth 010A,2674,0.39,6935
"Shepherd's Bush Road North, Shepherd's Bush",667,51.5015946,-0.222293381,34,41.0,POINT (-0.222293381 51.5015946),2700,2701,E01001857,Hammersmith and Fulham 007D,4267,2,182933.152877808,3148.91674770516,E01001857,Hammersmith and Fulham 007D,1419,0.07,20128
"Ravenscourt Park Station, Hammersmith",668,51.49422354,-0.236769936,26,126.0,POINT (-0.236769936 51.49422354),2771,2772,E01001928,Hammersmith and Fulham 011A,13864,5,489427.135269165,3963.55814272831,E01001928,Hammersmith and Fulham 011A,1652,0.19,8815
"Teversham Lane, Stockwell",669,51.47614939,-0.1232585,39,47.0,POINT (-0.1232585 51.47614939),3846,3847,E01003124,Lambeth 006D,8081,3,205728.556716919,2611.34941899096,E01003124,Lambeth 006D,1450,0.08,17835
"Ashley Crescent, Battersea",670,51.46718562,-0.152248582,28,49.0,POINT (-0.152248582 51.46718562),5261,5262,E01004590,Wandsworth 005B,10520,4,369706.031692505,3985.18541462586,E01004590,Wandsworth 005B,1910,0.14,13357
"Parsons Green Station, Parsons Green",671,51.475089,-0.201968,56,43.0,POINT (-0.201968 51.475089),2790,2791,E01001948,Hammersmith and Fulham 021B,19353,6,295719.287246704,2380.90754548139,E01001948,Hammersmith and Fulham 021B,1933,0.12,16809
"Hibbert Street, Battersea",673,51.46517078,-0.18038939,36,40.0,POINT (-0.18038939 51.46517078),5211,5212,E01004538,Wandsworth 007C,10702,4,294814.150054932,2861.73195053928,E01004538,Wandsworth 007C,2228,0.11,19595
"Carnegie Street, King's Cross",674,51.53546778,-0.11619105,40,24.0,POINT (-0.11619105 51.53546778),1641,1642,E01002697,Islington 019B,7142,3,283955.346076965,3354.30270736472,E01002697,Islington 019B,2474,0.11,22228
"Usk Road, Clapham Junction",675,51.46348914,-0.182126248,30,23.0,POINT (-0.182126248 51.46348914),5211,5212,E01004538,Wandsworth 007C,10702,4,294814.150054932,2861.73195053928,E01004538,Wandsworth 007C,2228,0.11,19595
"Hartington Road, Stockwell",676,51.47787084,-0.126874471,35,43.0,POINT (-0.126874471 51.47787084),3845,3846,E01003123,Lambeth 006C,15107,5,373229.179351807,4211.29627848729,E01003123,Lambeth 006C,1648,0.14,11397
"Heath Road, Battersea",677,51.46866929,-0.146544642,27,19.0,POINT (-0.146544642 51.46866929),3760,3761,E01003037,Lambeth 013A,4779,2,296066.404182434,3121.2303580748,E01003037,Lambeth 013A,1385,0.11,12117
"Esmond Street, Putney",678,51.46231278,-0.211468596,30,9.0,POINT (-0.211468596 51.46231278),5273,5274,E01004602,Wandsworth 010C,25029,8,365980.464553833,3816.18761697862,E01004602,Wandsworth 010C,1684,0.14,12203
"Orbel Street, Battersea",679,51.47453545,-0.170210533,26,33.0,POINT (-0.170210533 51.47453545),5250,5251,E01004579,Wandsworth 004B,15348,5,302769.038909912,3002.44238935364,E01004579,Wandsworth 004B,1716,0.12,14617
"Westbridge Road, Battersea",680,51.47768469,-0.170329317,28,28.0,POINT (-0.170329317 51.47768469),5254,5255,E01004583,Wandsworth 001D,21872,7,387574.271705627,3775.38586644788,E01004583,Wandsworth 001D,1995,0.15,13238
"Bishop's Avenue, Fulham",681,51.47303687,-0.214749808,46,49.0,POINT (-0.214749808 51.47303687),2758,2759,E01001915,Hammersmith and Fulham 024A,21120,7,1060076.8710022,6464.45014543159,E01001915,Hammersmith and Fulham 024A,1652,0.42,3905
"Crisp Road, Hammersmith",682,51.48810829,-0.22660621,46,109.0,POINT (-0.22660621 51.48810829),2743,2744,E01001900,Hammersmith and Fulham 013E,5414,2,345113.797607422,3650.49223309084,E01001900,Hammersmith and Fulham 013E,1646,0.14,12085
"Dorothy Road, Clapham Junction",683,51.46506424,-0.163750945,28,20.0,POINT (-0.163750945 51.46506424),5259,5260,E01004588,Wandsworth 008E,21164,7,429977.705352783,3324.72845818756,E01004588,Wandsworth 008E,1995,0.17,11932
"Neville Gill Close, Wandsworth",684,51.45475251,-0.195197203,32,88.0,POINT (-0.195197203 51.45475251),5272,5273,E01004601,Wandsworth 018D,14917,5,777943.298904419,5051.99244433753,E01004601,Wandsworth 018D,2383,0.3,7836
"Osiers Road, Wandsworth",685,51.46067005,-0.198735357,30,36.0,POINT (-0.198735357 51.46067005),31244,31245,E01033093,Wandsworth 010F,21599,7,719591.138290405,7562.1141590512,E01033093,Wandsworth 010F,2969,0.27,10808
"Beryl Road, Hammersmith",686,51.48814438,-0.222456468,26,24.0,POINT (-0.222456468 51.48814438),2734,2735,E01001891,Hammersmith and Fulham 018B,22811,7,451823.321517944,4133.44189624324,E01001891,Hammersmith and Fulham 018B,2397,0.17,13776
"Northfields, Wandsworth",688,51.46095151,-0.20066766,28,27.0,POINT (-0.20066766 51.46095151),31244,31245,E01033093,Wandsworth 010F,21599,7,719591.138290405,7562.1141590512,E01033093,Wandsworth 010F,2969,0.27,10808
"Spanish Road, Clapham Junction",689,51.45922541,-0.180884959,30,22.0,POINT (-0.180884959 51.45922541),5183,5184,E01004510,Wandsworth 012B,26091,8,427142.50276947,4793.18173289237,E01004510,Wandsworth 012B,2229,0.17,13436
"Stanley Grove, Battersea",690,51.47047503,-0.152130083,24,21.0,POINT (-0.152130083 51.47047503),5237,5238,E01004565,Wandsworth 005A,15043,5,224063.490409851,2426.64160568795,E01004565,Wandsworth 005A,1672,0.09,19130
"Erin Close, Walham Green",691,51.47946386,-0.195777222,24,46.0,POINT (-0.195777222 51.47946386),2763,2764,E01001920,Hammersmith and Fulham 020A,7494,3,421681.963287354,4097.88643553161,E01001920,Hammersmith and Fulham 020A,1405,0.16,8525
"Cadogan Close, Victoria Park",692,51.54211855,-0.028941601,22,110.0,POINT (-0.028941601 51.54211855),4905,4906,E01004223,Tower Hamlets 001B,5705,2,1528463.07752419,6953.3121128353,E01004223,Tower Hamlets 001B,2511,0.59,4239
"Felsham Road, Putney",693,51.464786,-0.215618902,18,43.0,POINT (-0.215618902 51.464786),5278,5279,E01004608,Wandsworth 006E,18238,6,247588.67640686,2861.9260975979,E01004608,Wandsworth 006E,1699,0.1,17661
"Putney Rail Station, Putney",694,51.46071722,-0.216526155,20,42.0,POINT (-0.216526155 51.46071722),5279,5280,E01004609,Wandsworth 010E,23061,8,527233.979675293,5575.46476102861,E01004609,Wandsworth 010E,2092,0.21,10165
"Islington Green, Angel",695,51.53638435,-0.102757578,21,122.0,POINT (-0.102757578 51.53638435),1734,1735,E01002794,Islington 020B,12607,4,471995.355461121,4207.50251948957,E01002794,Islington 020B,2140,0.18,11849
"Charing Cross Hospital, Hammersmith",696,51.48728535,-0.217995921,21,28.0,POINT (-0.217995921 51.48728535),2733,2734,E01001890,Hammersmith and Fulham 016C,20292,7,335667.540893555,3636.27519696682,E01001890,Hammersmith and Fulham 016C,1828,0.13,14008
"Charlotte Terrace, Angel",697,51.53639219,-0.112721065,25,19.0,POINT (-0.112721065 51.53639219),1638,1639,E01002694,Islington 019A,3487,2,188801.38772583,2497.41405030977,E01002694,Islington 019A,1613,0.07,22945
"Shoreditch Court, Haggerston",698,51.53908372,-0.070329419,35,26.0,POINT (-0.070329419 51.53908372),2662,2663,E01001819,Hackney 020E,9108,3,352679.443115234,3549.14200727036,E01001819,Hackney 020E,1740,0.14,12794
"Belford House, Haggerston",699,51.5366541,-0.07023031,39,17.0,POINT (-0.07023031 51.5366541),2663,2664,E01001820,Hackney 024E,3969,2,217227.3852005,2193.91598442682,E01001820,Hackney 024E,1491,0.08,17583
"Battersea Church Road, Battersea",700,51.47696496,-0.174347066,25,37.0,POINT (-0.174347066 51.47696496),5254,5255,E01004583,Wandsworth 001D,21872,7,387574.271705627,3775.38586644788,E01004583,Wandsworth 001D,1995,0.15,13238
"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,30,41.0,POINT (-0.176267008 51.47287627),5252,5253,E01004581,Wandsworth 004D,18520,6,286339.075881958,3527.46177086132,E01004581,Wandsworth 004D,1883,0.11,16518
"Durant Street, Bethnal Green",702,51.52868155,-0.065550321,24,28.0,POINT (-0.06555032099999999 51.52868155),4990,4991,E01004314,Tower Hamlets 006B,13053,4,215011.485607147,2898.45946124547,E01004314,Tower Hamlets 006B,1196,0.08,14358
"St. Bride Street, Holborn",703,51.51505991,-0.10534448,25,12.0,POINT (-0.10534448 51.51505991),32593,32594,E01032740,City of London 001G,18089,6,1648997.79118347,6600.51920623275,E01032740,City of London 001G,1742,0.64,2733
"Mexfield Road, East Putney",704,51.45682071,-0.202802098,18,23.0,POINT (-0.202802098 51.45682071),5184,5185,E01004511,Wandsworth 010B,26969,9,408986.15486145,4446.92882617614,E01004511,Wandsworth 010B,1517,0.16,9364
"Upper Richmond Road, Putney",705,51.45971528,-0.212145939,25,29.0,POINT (-0.212145939 51.45971528),5180,5181,E01004507,Wandsworth 014E,26239,8,465406.704498291,5781.79085849971,E01004507,Wandsworth 014E,2406,0.18,13285
"Snowsfields, London Bridge",706,51.50215353,-0.083632928,31,63.0,POINT (-0.083632928 51.50215353),4679,4680,E01003981,Southwark 006F,9885,4,490701.72240448,3940.03869225722,E01003981,Southwark 006F,2285,0.19,12007
"Barons Court Station, West Kensington",707,51.49021762,-0.215087092,32,29.0,POINT (-0.215087092 51.49021762),2732,2733,E01001889,Hammersmith and Fulham 014A,14425,5,375596.984893799,3630.56744236437,E01001889,Hammersmith and Fulham 014A,1342,0.14,9332
"Disraeli Road, Putney",708,51.46161068,-0.21614583,33,30.0,POINT (-0.21614583 51.46161068),5279,5280,E01004609,Wandsworth 010E,23061,8,527233.979675293,5575.46476102861,E01004609,Wandsworth 010E,2092,0.21,10165
"Montserrat Road , Putney",709,51.46321128,-0.215550761,23,12.0,POINT (-0.215550761 51.46321128),5279,5280,E01004609,Wandsworth 010E,23061,8,527233.979675293,5575.46476102861,E01004609,Wandsworth 010E,2092,0.21,10165
"Albert Bridge Road, Battersea Park",710,51.47439218,-0.163347594,20,104.0,POINT (-0.163347594 51.47439218),5249,5250,E01004577,Wandsworth 003C,19652,6,297119.578475952,2703.77817338105,E01004577,Wandsworth 003C,2054,0.12,17722
"Everington Street, Fulham",711,51.48335692,-0.216305546,31,29.0,POINT (-0.216305546 51.48335692),2729,2730,E01001886,Hammersmith and Fulham 016A,10269,4,247024.85887146,4015.29981982403,E01001886,Hammersmith and Fulham 016A,1396,0.1,14289
"Mile End Stadium, Mile End",712,51.51854104,-0.034903714,22,48.0,POINT (-0.034903714 51.51854104),4950,4951,E01004270,Tower Hamlets 014B,12534,4,750882.080558777,5521.27812487986,E01004270,Tower Hamlets 014B,2957,0.29,10078
"Hawley Crescent, Camden Town",713,51.54100708,-0.14326094,22,23.0,POINT (-0.14326094 51.54100708),845,846,E01000863,Camden 021A,6114,2,421541.542396545,3726.27669971424,E01000863,Camden 021A,2003,0.16,12410
"Stewart's Road, Wandsworth Road",714,51.47311696,-0.137235175,28,25.0,POINT (-0.137235175 51.47311696),5234,5235,E01004562,Wandsworth 002B,8087,3,1712516.30181885,7941.73744634351,E01004562,Wandsworth 002B,3188,0.66,4849
"Aylward Street, Stepney",715,51.51563007,-0.049067243,22,43.0,POINT (-0.049067243 51.51563007),4966,4967,E01004289,Tower Hamlets 016C,6032,2,272157.283466339,3265.43692892837,E01004289,Tower Hamlets 016C,2182,0.1,20801
"Dunston Road , Haggerston",717,51.53658514,-0.075885686,43,86.0,POINT (-0.07588568599999999 51.53658514),2621,2622,E01001773,Hackney 025E,4810,2,314905.607158661,3712.29386690868,E01001773,Hackney 025E,2731,0.12,22367
"Ada Street, Hackney Central",718,51.53571683,-0.060291813,45,44.0,POINT (-0.060291813 51.53571683),31788,31789,E01033712,Hackney 023G,6490,2,420187.705471039,3722.32305199183,E01033712,Hackney 023G,1836,0.16,11312
"Victoria Park Road, Hackney Central",719,51.53642464,-0.054162264,34,60.0,POINT (-0.054162264 51.53642464),2680,2681,E01001837,Hackney 023B,16914,6,294931.078369141,3418.28098521436,E01001837,Hackney 023B,1583,0.11,14210
"Star Road, West Kensington",720,51.48724429,-0.205279052,23,38.0,POINT (-0.205279052 51.48724429),2754,2755,E01001911,Hammersmith and Fulham 015D,6011,2,405740.726531982,4353.13631102823,E01001911,Hammersmith and Fulham 015D,1729,0.16,11069
"Wendon Street, Old Ford",721,51.53603947,-0.026262677,18,36.0,POINT (-0.026262677 51.53603947),32610,32611,E01032764,Tower Hamlets 004E,12594,4,838238.656184196,7501.7832854557,E01032764,Tower Hamlets 004E,2449,0.33,7528
"Finnis Street, Bethnal Green",722,51.52458353,-0.058631453,19,17.0,POINT (-0.058631453 51.52458353),4891,4892,E01004206,Tower Hamlets 013B,3446,2,199589.649898529,3032.17909073768,E01004206,Tower Hamlets 013B,1515,0.08,19701
"Stephendale Road, Sands End",723,51.46822047,-0.190346493,48,41.0,POINT (-0.190346493 51.46822047),2780,2781,E01001938,Hammersmith and Fulham 025D,9309,3,266240.680648804,2410.42459680613,E01001938,Hammersmith and Fulham 025D,1572,0.11,14705
"Alma Road, Wandsworth",724,51.45799126,-0.184806157,28,16.0,POINT (-0.184806157 51.45799126),5183,5184,E01004510,Wandsworth 012B,26091,8,427142.50276947,4793.18173289237,E01004510,Wandsworth 012B,2229,0.17,13436
"Walworth Square, Walworth",725,51.491327,-0.096518684,24,89.0,POINT (-0.09651868399999999 51.491327),32577,32578,E01032722,Southwark 012F,5242,2,508856.667507172,3776.85829145126,E01032722,Southwark 012F,2986,0.2,15196
"Alfreda Street, Battersea Park",726,51.47505096,-0.150908371,22,45.0,POINT (-0.150908371 51.47505096),5235,5236,E01004563,Wandsworth 002C,7775,3,393174.864006042,3795.24613341714,E01004563,Wandsworth 002C,2263,0.15,14638
"Chesilton Road, Fulham",727,51.47569809,-0.20587627,23,39.0,POINT (-0.20587627 51.47569809),2791,2792,E01001949,Hammersmith and Fulham 021C,27040,9,212211.346282959,1846.81973638602,E01001949,Hammersmith and Fulham 021C,1575,0.08,19590
"Putney Bridge Road, East Putney",728,51.46199911,-0.206240805,29,24.0,POINT (-0.206240805 51.46199911),31244,31245,E01033093,Wandsworth 010F,21599,7,719591.138290405,7562.1141590512,E01033093,Wandsworth 010F,2969,0.27,10808
"St. Peter's Terrace, Fulham",729,51.47893931,-0.208485293,24,66.0,POINT (-0.208485293 51.47893931),2744,2745,E01001901,Hammersmith and Fulham 019B,23507,8,214192.547988892,2682.29264381052,E01001901,Hammersmith and Fulham 019B,1698,0.08,20095
"Bridge Avenue, Hammersmith",730,51.49208492,-0.229116862,18,76.0,POINT (-0.229116862 51.49208492),2742,2743,E01001899,Hammersmith and Fulham 013D,3413,2,324432.390869141,4100.96246306198,E01001899,Hammersmith and Fulham 013D,1459,0.12,11691
"Michael Road, Walham Green",731,51.47727637,-0.189210466,37,20.0,POINT (-0.189210466 51.47727637),2781,2782,E01001939,Hammersmith and Fulham 023C,13510,5,831275.113471985,6715.73949888984,E01001939,Hammersmith and Fulham 023C,3009,0.33,9256
"Duke Street Hill, London Bridge",732,51.50630441,-0.087262995,21,140.0,POINT (-0.087262995 51.50630441),4713,4714,E01004027,Southwark 003E,14772,5,764207.812400818,5516.89017851895,E01004027,Southwark 003E,2779,0.3,9193
"Park Lane, Mayfair",733,51.50542628,-0.150817316,18,49.0,POINT (-0.150817316 51.50542628),5422,5423,E01004761,Westminster 018D,26464,9,1338865.20498657,8964.75189306137,E01004761,Westminster 018D,2356,0.52,4530
"Plough Terrace, Clapham Junction",734,51.46230566,-0.175407201,31,27.0,POINT (-0.175407201 51.46230566),5181,5182,E01004508,Wandsworth 012A,23599,8,353377.497962952,3306.42843839314,E01004508,Wandsworth 012A,2415,0.14,17564
"Grant Road East, Clapham Junction",735,51.46489445,-0.17302926,28,23.0,POINT (-0.17302926 51.46489445),5210,5211,E01004537,Wandsworth 007B,6489,2,300391.389923096,4446.44593494339,E01004537,Wandsworth 007B,1846,0.12,15671
"Queensdale Road, Shepherd's Bush",736,51.50659035,-0.216104479,28,34.0,POINT (-0.216104479 51.50659035),2786,2787,E01001944,Hammersmith and Fulham 004B,3478,2,170915.988845825,2039.41113855276,E01001944,Hammersmith and Fulham 004B,1722,0.06,26574
"Fulham Broadway, Walham Green",737,51.47993289,-0.19411695,26,54.0,POINT (-0.19411695 51.47993289),2763,2764,E01001920,Hammersmith and Fulham 020A,7494,3,421681.963287354,4097.88643553161,E01001920,Hammersmith and Fulham 020A,1405,0.16,8525
"Imperial Road, Sands End",738,51.47514228,-0.187278987,37,33.0,POINT (-0.187278987 51.47514228),2766,2767,E01001923,Hammersmith and Fulham 020D,16437,6,287322.203292847,3958.95438064965,E01001923,Hammersmith and Fulham 020D,1580,0.11,13970
"Hortensia Road, West Brompton",739,51.48176572,-0.185273723,28,36.0,POINT (-0.185273723 51.48176572),1853,1854,E01002913,Kensington and Chelsea 021E,16091,5,279645.733772278,3705.47994027073,E01002913,Kensington and Chelsea 021E,2241,0.11,20541
"Sirdar Road, Avondale",740,51.51092871,-0.214594781,26,7.0,POINT (-0.214594781 51.51092871),1810,1811,E01002870,Kensington and Chelsea 005A,3890,2,328188.804153442,3672.98492266207,E01002870,Kensington and Chelsea 005A,1435,0.13,11353
"Freston Road, Avondale",741,51.5129814,-0.219486603,23,29.0,POINT (-0.219486603 51.5129814),1817,1818,E01002877,Kensington and Chelsea 003B,3925,2,433909.814819336,4314.26050667595,E01002877,Kensington and Chelsea 003B,1623,0.17,9666
"Blenheim Crescent, Ladbroke Grove",742,51.51510818,-0.208565479,22,48.0,POINT (-0.208565479 51.51510818),1814,1815,E01002874,Kensington and Chelsea 007D,14325,5,213117.898132324,1907.64025727719,E01002874,Kensington and Chelsea 007D,1267,0.08,15283
"Oxford Road, Putney",743,51.46079243,-0.212607684,29,8.0,POINT (-0.212607684 51.46079243),5273,5274,E01004602,Wandsworth 010C,25029,8,365980.464553833,3816.18761697862,E01004602,Wandsworth 010C,1684,0.14,12203
"Ingrave Street, Clapham Junction",744,51.46745485,-0.172293499,30,31.0,POINT (-0.172293499 51.46745485),5209,5210,E01004536,Wandsworth 008B,11674,4,386299.700424194,3422.74223098961,E01004536,Wandsworth 008B,2776,0.15,18408
"Upcerne Road, West Chelsea",745,51.47816972,-0.18243547,29,28.0,POINT (-0.18243547 51.47816972),1781,1782,E01002841,Kensington and Chelsea 021B,9898,4,291054.860313416,2530.97878591291,E01002841,Kensington and Chelsea 021B,1282,0.11,11508
"Lots Road, West Chelsea",746,51.4795738,-0.17903854,24,17.0,POINT (-0.17903854 51.4795738),1781,1782,E01002841,Kensington and Chelsea 021B,9898,4,291054.860313416,2530.97878591291,E01002841,Kensington and Chelsea 021B,1282,0.11,11508
"Ormonde Gate, Chelsea",747,51.48796408,-0.161765173,24,56.0,POINT (-0.161765173 51.48796408),1841,1842,E01002901,Kensington and Chelsea 018C,17464,6,837160.355804443,4839.6532537882,E01002901,Kensington and Chelsea 018C,1277,0.32,3956
