name,id,lat,lon,number,min_rail,min_rail_distance,min_park,min_park_distance,min_pier,min_pier_distance,population_density,intercept_95,min_rail_distance_95,min_park_distance_95,min_pier_distance_95,population_density_95,localR2
"Ethelburga Estate, Battersea Park",658,51.47729232,-0.16478637,106.0,Clapham Junction_diatance,1484.0,Battersea Park Albert Gate_diatance,255.0,Cadogan Pier_diatance,626.0,17597.0,0.0,0.0,0.0,0.0,0.0,0.3735663458295317
"Blackfriars Station, St. Paul's",659,51.511934,-0.10307894,0.0,Blackfriars_diatance,38.0,Lincoln's Inn Fields South_distance,997.0,Blackfriars Pier_diatance,208.0,1021.0,0.0,0.0,0.0,0.0,0.0,0.26580419190960547
"West Kensington Station, West Kensington",660,51.49087074,-0.206029743,4.0,Paddington_diatance,3546.0,Holland Park Abbotsbury Gate_diatance,1100.0,Chelsea Harbour Pier_diatance,2609.0,25127.0,0.0,0.0,0.0,0.0,0.0,-0.013932701479098857
"All Saints Church, Portobello",661,51.51632095,-0.202608612,44.0,Paddington_diatance,1781.0,Kensington Gardens Black Lion Gate_diatance,1236.0,Cadogan Pier_diatance,4490.0,20331.0,0.0,0.0,0.0,1.9815773797203255,0.0,0.39020395918482476
"Phene Street, Chelsea",662,51.48498496,-0.167919869,19.0,Victoria_diatance,2057.0,Battersea Park Albert Gate_diatance,630.0,Cadogan Pier_diatance,262.0,12690.0,0.0,0.0,0.0,0.0,0.0,-0.2193581473321892
"Clarendon Road, Avondale",663,51.51323001,-0.211593602,22.0,Paddington_diatance,2439.0,Holland Park Duchess of Bedford_diatance,1414.0,Cadogan Pier_diatance,4607.0,19778.0,0.0,0.0,0.0,0.0,0.0,-1.059036252082788
"Austin Road, Battersea Park",664,51.474376,-0.155442787,40.0,Clapham Junction_diatance,1513.0,Battersea Park Sun Gate_diatance,548.0,Cadogan Pier_diatance,1207.0,3155.0,0.0,0.0,0.0,0.0,0.0,0.35197066952241496
"Smugglers Way, Wandsworth",665,51.46108367,-0.191722864,4.0,Clapham Junction_diatance,1529.0,Battersea Park Sun Gate_diatance,2502.0,Wandsworth Riverside Quarter Pier_diatance,580.0,6935.0,0.0,0.0,0.0,0.0,0.0,0.16392525770216493
"Shepherd's Bush Road North, Shepherd's Bush",667,51.5015946,-0.222293381,30.0,Paddington_diatance,3584.0,Holland Park Abbotsbury Gate_diatance,1175.0,Putney Pier_diatance,3839.0,20128.0,0.0,0.0,0.0,0.0,0.0,0.39375603534922937
"Ravenscourt Park Station, Hammersmith",668,51.49422354,-0.236769936,51.0,Paddington_diatance,4862.0,Holland Park Abbotsbury Gate_diatance,2292.0,Putney Pier_diatance,3335.0,8815.0,0.0,0.0,0.0,0.0,0.0,0.480788128082673
"Teversham Lane, Stockwell",669,51.47614939,-0.1232585,12.0,Vauxhall_diatance,1085.0,Battersea Park Rosery Gate_diatance,1803.0,St. George Wharf_diatance,1164.0,17835.0,0.0,0.0,0.0,0.0,0.0,0.015461034811131626
"Ashley Crescent, Battersea",670,51.46718562,-0.152248582,9.0,Clapham Junction_diatance,1288.0,Battersea Park Sun Gate_diatance,1155.0,Battersea Power Station Pier_diatance,1911.0,13357.0,0.0,0.0,0.0,0.0,0.0,0.36796989445619066
"Parsons Green Station, Parsons Green",671,51.475089,-0.201968,21.0,Clapham Junction_diatance,2495.0,Battersea Park Albert Gate_diatance,2591.0,Putney Pier_diatance,1268.0,16809.0,0.0,0.0,0.0,0.0,0.0,0.18072068606104102
"Hibbert Street, Battersea",673,51.46517078,-0.18038939,12.0,Clapham Junction_diatance,704.0,Battersea Park Sun Gate_diatance,1609.0,Plantation Wharf Pier_diatance,254.0,19595.0,0.0,0.0,0.0,0.0,0.0,0.30280846348061957
"Carnegie Street, King's Cross",674,51.53546778,-0.11619105,23.0,Kings Cross_diatance,598.0,Lincoln's Inn Fields West_distance,2175.0,Blackfriars Pier_diatance,2958.0,22228.0,0.0,0.0,0.0,0.0,0.0,0.10583772672507205
"Usk Road, Clapham Junction",675,51.46348914,-0.182126248,16.0,Clapham Junction_diatance,826.0,Battersea Park Sun Gate_diatance,1825.0,Plantation Wharf Pier_diatance,397.0,19595.0,0.0,0.0,0.0,0.0,0.0,0.25343144597774503
"Hartington Road, Stockwell",676,51.47787084,-0.126874471,28.0,Vauxhall_diatance,934.0,Battersea Park Rosery Gate_diatance,1540.0,St. George Wharf_diatance,939.0,11397.0,0.0,0.0,0.0,0.0,0.0,-0.08122741795356019
"Heath Road, Battersea",677,51.46866929,-0.146544642,6.0,Clapham Junction_diatance,1713.0,Battersea Park Rosery Gate_diatance,1063.0,Battersea Power Station Pier_diatance,1696.0,12117.0,0.0,0.0,0.0,0.0,0.0,0.3467635911367151
"Esmond Street, Putney",678,51.46231278,-0.211468596,8.0,Clapham Junction_diatance,2861.0,Battersea Park Sun Gate_diatance,3621.0,Putney Pier_diatance,622.0,12203.0,0.0,0.0,0.0,0.0,0.0,0.28520756350621435
"Orbel Street, Battersea",679,51.47453545,-0.170210533,22.0,Clapham Junction_diatance,1127.0,Battersea Park Sun Gate_diatance,481.0,Chelsea Harbour Pier_diatance,662.0,14617.0,0.0,0.0,0.0,0.0,0.0,0.3875459291100857
"Westbridge Road, Battersea",680,51.47768469,-0.170329317,44.0,Clapham Junction_diatance,1477.0,Battersea Park Albert Gate_diatance,409.0,Cadogan Pier_diatance,635.0,13238.0,0.0,0.0,0.0,0.0,0.0,0.36365250924203774
"Bishop's Avenue, Fulham",681,51.47303687,-0.214749808,45.0,Clapham Junction_diatance,3225.0,Holland Park Abbotsbury Gate_diatance,3150.0,Putney Pier_diatance,635.0,3905.0,0.0,0.0,0.0,0.0,0.0,0.30790074881603396
"Crisp Road, Hammersmith",682,51.48810829,-0.22660621,68.0,Clapham Junction_diatance,4707.0,Holland Park Abbotsbury Gate_diatance,2034.0,Putney Pier_diatance,2436.0,12085.0,0.0,0.0,0.0,0.0,0.0,0.4242879945192223
"Dorothy Road, Clapham Junction",683,51.46506424,-0.163750945,10.0,Clapham Junction_diatance,460.0,Battersea Park Sun Gate_diatance,1102.0,Plantation Wharf Pier_diatance,1315.0,11932.0,0.0,0.0,0.0,0.0,0.0,0.3892817688242277
"Neville Gill Close, Wandsworth",684,51.45475251,-0.195197203,45.0,Clapham Junction_diatance,2031.0,Battersea Park Sun Gate_diatance,3152.0,Wandsworth Riverside Quarter Pier_diatance,1021.0,7836.0,0.0,0.0,0.0,0.0,0.0,0.11709812970047555
"Osiers Road, Wandsworth",685,51.46067005,-0.198735357,13.0,Clapham Junction_diatance,2013.0,Battersea Park Sun Gate_diatance,2925.0,Wandsworth Riverside Quarter Pier_diatance,329.0,10808.0,0.0,0.0,0.0,0.0,0.0,0.16818605549598648
"Beryl Road, Hammersmith",686,51.48814438,-0.222456468,22.0,Clapham Junction_diatance,4474.0,Holland Park Abbotsbury Gate_diatance,1834.0,Putney Pier_diatance,2364.0,13776.0,0.0,0.0,0.0,0.0,0.0,0.3957521566204031
"Northfields, Wandsworth",688,51.46095151,-0.20066766,17.0,Clapham Junction_diatance,2138.0,Battersea Park Sun Gate_diatance,3022.0,Wandsworth Riverside Quarter Pier_diatance,317.0,10808.0,0.0,0.0,0.0,0.0,0.0,0.18552329975471077
"Spanish Road, Clapham Junction",689,51.45922541,-0.180884959,13.0,Clapham Junction_diatance,932.0,Battersea Park Sun Gate_diatance,2133.0,Plantation Wharf Pier_diatance,877.0,13436.0,0.0,0.0,0.0,0.0,0.0,0.2344909804174177
"Stanley Grove, Battersea",690,51.47047503,-0.152130083,8.0,Clapham Junction_diatance,1428.0,Battersea Park Rosery Gate_diatance,873.0,Battersea Power Station Pier_diatance,1555.0,19130.0,0.0,0.0,0.0,0.0,0.0,0.36348017383017706
"Erin Close, Walham Green",691,51.47946386,-0.195777222,31.0,Clapham Junction_diatance,2433.0,Battersea Park Albert Gate_diatance,2114.0,Chelsea Harbour Pier_diatance,1263.0,8525.0,0.0,0.0,0.0,0.0,0.0,0.1438471629880741
"Cadogan Close, Victoria Park",692,51.54211855,-0.028941601,102.0,Stratford International_diatance,1431.0,Victoria Park Cadogan Gate_diatance,17.0,Canary Wharf Pier_diatance,4105.0,4239.0,2.3248069240702773,-8.048243425306465,-6.100993817547374,-5.5118442025862056,0.0,0.31938881909687283
"Felsham Road, Putney",693,51.464786,-0.215618902,20.0,Clapham Junction_diatance,3140.0,Battersea Park Sun Gate_diatance,3797.0,Putney Pier_diatance,284.0,17661.0,0.0,0.0,0.0,0.0,0.0,0.3256646995414039
"Putney Rail Station, Putney",694,51.46071722,-0.216526155,24.0,Clapham Junction_diatance,3229.0,Battersea Park Sun Gate_diatance,4013.0,Putney Pier_diatance,741.0,10165.0,0.0,0.0,0.0,0.0,0.0,0.3148668968059046
"Islington Green, Angel",695,51.53638435,-0.102757578,36.0,Kings Cross_diatance,1488.0,Lincoln's Inn Fields South_distance,2486.0,Blackfriars Pier_diatance,2868.0,11849.0,0.0,0.0,0.0,0.0,0.0,0.3774128686574222
"Charing Cross Hospital, Hammersmith",696,51.48728535,-0.217995921,13.0,Clapham Junction_diatance,4170.0,Holland Park Abbotsbury Gate_diatance,1734.0,Putney Pier_diatance,2225.0,14008.0,0.0,0.0,0.0,0.0,0.0,0.33805554403931176
"Charlotte Terrace, Angel",697,51.53639219,-0.112721065,8.0,Kings Cross_diatance,856.0,Lincoln's Inn Fields West_distance,2303.0,Blackfriars Pier_diatance,2979.0,22945.0,0.0,0.0,0.0,0.0,0.0,0.13656235430948055
"Shoreditch Court, Haggerston",698,51.53908372,-0.070329419,17.0,Liverpool Street_diatance,2425.0,Victoria Park St Agnes Gate_diatance,1352.0,Tower Millennium Pier_diatance,3587.0,12794.0,0.0,0.0,0.0,0.0,0.0,0.11988381578677419
"Belford House, Haggerston",699,51.5366541,-0.07023031,20.0,Liverpool Street_diatance,2174.0,Victoria Park St Agnes Gate_diatance,1312.0,Tower Millennium Pier_diatance,3322.0,17583.0,0.0,0.0,0.0,0.0,0.0,0.08789263558957176
"Battersea Church Road, Battersea",700,51.47696496,-0.174347066,11.0,Clapham Junction_diatance,1425.0,Battersea Park Albert Gate_diatance,693.0,Chelsea Harbour Pier_diatance,494.0,13238.0,0.0,0.0,0.0,0.0,0.0,0.3376712003458351
"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,35.0,Clapham Junction_diatance,1029.0,Battersea Park Sun Gate_diatance,928.0,Chelsea Harbour Pier_diatance,274.0,16518.0,0.0,0.0,0.0,0.0,0.0,0.3546871770559982
"Durant Street, Bethnal Green",702,51.52868155,-0.065550321,19.0,Liverpool Street_diatance,1600.0,Victoria Park Bonner Gate_diatance,1280.0,Tower Millennium Pier_diatance,2553.0,14358.0,0.0,0.0,0.0,0.0,0.0,0.06467626893433681
"St. Bride Street, Holborn",703,51.51505991,-0.10534448,13.0,Blackfriars_diatance,418.0,Lincoln's Inn Fields South_distance,753.0,Blackfriars Pier_diatance,580.0,2733.0,0.0,0.0,0.0,0.0,0.0,0.28621081763608786
"Mexfield Road, East Putney",704,51.45682071,-0.202802098,2.0,Clapham Junction_diatance,2404.0,Battersea Park Sun Gate_diatance,3400.0,Wandsworth Riverside Quarter Pier_diatance,800.0,9364.0,0.0,0.0,0.0,0.0,0.0,0.18407344923257257
"Upper Richmond Road, Putney",705,51.45971528,-0.212145939,10.0,Clapham Junction_diatance,2945.0,Battersea Park Sun Gate_diatance,3785.0,Putney Pier_diatance,878.0,13285.0,0.0,0.0,0.0,0.0,0.0,0.2779768236010273
"Snowsfields, London Bridge",706,51.50215353,-0.083632928,18.0,London Bridge_diatance,364.0,Geraldine Mary Harmsworth Park East_diatance,1694.0,London Bridge City Pier_diatance,535.0,12007.0,0.0,0.0,0.0,0.0,0.0,0.23048823760610018
"Barons Court Station, West Kensington",707,51.49021762,-0.215087092,18.0,Paddington_diatance,3990.0,Holland Park Abbotsbury Gate_diatance,1351.0,Putney Pier_diatance,2544.0,9332.0,0.0,0.0,0.0,0.0,0.0,0.29897313126576125
"Disraeli Road, Putney",708,51.46161068,-0.21614583,12.0,Clapham Junction_diatance,3191.0,Battersea Park Sun Gate_diatance,3951.0,Putney Pier_diatance,639.0,10165.0,0.0,0.0,0.0,0.0,0.0,0.31508609504507995
"Montserrat Road , Putney",709,51.46321128,-0.215550761,10.0,Clapham Junction_diatance,3138.0,Battersea Park Sun Gate_diatance,3848.0,Putney Pier_diatance,459.0,10165.0,0.0,0.0,0.0,0.0,0.0,0.319987975360721
"Albert Bridge Road, Battersea Park",710,51.47439218,-0.163347594,66.0,Clapham Junction_diatance,1211.0,Battersea Park Sun Gate_diatance,64.0,Cadogan Pier_diatance,962.0,17722.0,0.0,0.0,0.0,0.0,0.0,0.38394150563201196
"Everington Street, Fulham",711,51.48335692,-0.216305546,18.0,Clapham Junction_diatance,3820.0,Holland Park Abbotsbury Gate_diatance,2077.0,Putney Pier_diatance,1782.0,14289.0,0.0,0.0,0.0,0.0,0.0,0.2894091331016686
"Mile End Stadium, Mile End",712,51.51854104,-0.034903714,20.0,Fenchurch Street_diatance,3106.0,Mile End Park Football Pitch_diatance,17.0,Canary Wharf Pier_diatance,1543.0,10078.0,0.0,0.0,0.0,0.0,0.0,-0.39665801591609934
"Hawley Crescent, Camden Town",713,51.54100708,-0.14326094,5.0,Euston_diatance,1497.0,The Regent's Park St. Mark's Gate_distance,797.0,Embankment Pier_diatance,4077.0,12410.0,0.0,0.0,0.0,0.0,0.0,0.5696667620667134
"Stewart's Road, Wandsworth Road",714,51.47311696,-0.137235175,8.0,Vauxhall_diatance,1734.0,Battersea Park Rosery Gate_diatance,991.0,Battersea Power Station Pier_diatance,1344.0,4849.0,0.0,0.0,0.0,0.0,0.0,0.28370799753747616
"Aylward Street, Stepney",715,51.51563007,-0.049067243,20.0,Fenchurch Street_diatance,2077.0,Mile End Park Football Pitch_diatance,1042.0,Nelson Dock Pier_diatance,1725.0,20801.0,0.0,0.0,0.0,0.0,0.0,0.2953490705854206
"Dunston Road , Haggerston",717,51.53658514,-0.075885686,39.0,Liverpool Street_diatance,2054.0,Victoria Park St Agnes Gate_diatance,1703.0,Tower Millennium Pier_diatance,3266.0,22367.0,0.0,0.0,0.0,0.0,0.0,0.14220861773780738
"Ada Street, Hackney Central",718,51.53571683,-0.060291813,13.0,Liverpool Street_diatance,2429.0,Victoria Park St Agnes Gate_diatance,629.0,Tower Millennium Pier_diatance,3415.0,11312.0,0.0,0.0,0.0,0.0,0.0,0.32061253631532244
"Victoria Park Road, Hackney Central",719,51.53642464,-0.054162264,70.0,Liverpool Street_diatance,2767.0,Victoria Park St Agnes Gate_diatance,201.0,Tower Bridge Quay_diatance,3641.0,14210.0,0.0,0.0,0.0,0.0,0.0,0.3300221479844665
"Star Road, West Kensington",720,51.48724429,-0.205279052,15.0,Clapham Junction_diatance,3510.0,Holland Park Abbotsbury Gate_diatance,1502.0,Chelsea Harbour Pier_diatance,2297.0,11069.0,0.0,0.0,0.0,0.0,0.0,0.10035590518983999
"Wendon Street, Old Ford",721,51.53603947,-0.026262677,5.0,Stratford International_diatance,1557.0,Victoria Park Lockhouse Gate_diatance,357.0,Canary Wharf Pier_diatance,3434.0,7528.0,3.660368876464581,-8.34616151643927,-5.833950274999072,-5.961014277141971,0.0,0.32908275432854867
"Finnis Street, Bethnal Green",722,51.52458353,-0.058631453,14.0,Liverpool Street_diatance,1746.0,Victoria Park Bonner Gate_diatance,1220.0,Tower Bridge Quay_diatance,2312.0,19701.0,0.0,0.0,0.0,0.0,0.0,0.2821406338551417
"Stephendale Road, Sands End",723,51.46822047,-0.190346493,13.0,Clapham Junction_diatance,1452.0,Battersea Park Sun Gate_diatance,2018.0,Plantation Wharf Pier_diatance,561.0,14705.0,0.0,0.0,0.0,0.0,0.0,0.2105382407165725
"Alma Road, Wandsworth",724,51.45799126,-0.184806157,9.0,Clapham Junction_diatance,1232.0,Battersea Park Sun Gate_diatance,2405.0,Plantation Wharf Pier_diatance,1021.0,13436.0,0.0,0.0,0.0,0.0,0.0,0.1841664804489983
"Walworth Square, Walworth",725,51.491327,-0.096518684,22.0,Waterloo East_diatance,1703.0,Geraldine Mary Harmsworth Park East_diatance,842.0,London Bridge City Pier_diatance,1920.0,15196.0,0.0,0.0,0.0,0.0,0.0,0.18234194170956688
"Alfreda Street, Battersea Park",726,51.47505096,-0.150908371,25.0,Clapham Junction_diatance,1791.0,Battersea Park Rosery Gate_diatance,361.0,Battersea Power Station Pier_diatance,1044.0,14638.0,0.0,0.0,0.0,0.0,0.0,0.317941921845703
"Chesilton Road, Fulham",727,51.47569809,-0.20587627,23.0,Clapham Junction_diatance,2766.0,Holland Park Abbotsbury Gate_diatance,2786.0,Putney Pier_diatance,1140.0,19590.0,0.0,0.0,0.0,0.0,0.0,0.21749959231888472
"Putney Bridge Road, East Putney",728,51.46199911,-0.206240805,12.0,Clapham Junction_diatance,2504.0,Battersea Park Sun Gate_diatance,3306.0,Wandsworth Riverside Quarter Pier_diatance,530.0,10808.0,0.0,0.0,0.0,0.0,0.0,0.23750527148565262
"St. Peter's Terrace, Fulham",729,51.47893931,-0.208485293,23.0,Clapham Junction_diatance,3100.0,Holland Park Abbotsbury Gate_diatance,2435.0,Putney Pier_diatance,1376.0,20095.0,0.0,0.0,0.0,0.0,0.0,0.17909692570909974
"Bridge Avenue, Hammersmith",730,51.49208492,-0.229116862,55.0,Paddington_diatance,4561.0,Holland Park Abbotsbury Gate_diatance,1906.0,Putney Pier_diatance,2911.0,11691.0,0.0,0.0,0.0,0.0,0.0,0.4531256850530042
"Michael Road, Walham Green",731,51.47727637,-0.189210466,16.0,Clapham Junction_diatance,1941.0,Battersea Park Albert Gate_diatance,1679.0,Chelsea Harbour Pier_diatance,747.0,9256.0,0.0,0.0,0.0,0.0,0.0,0.1441522537159997
"Duke Street Hill, London Bridge",732,51.50630441,-0.087262995,36.0,London Bridge_diatance,187.0,Geraldine Mary Harmsworth Park East_diatance,1731.0,London Bridge City Pier_diatance,194.0,9193.0,0.0,0.0,0.0,0.0,0.0,0.2579375519623066
"Park Lane, Mayfair",733,51.50542628,-0.150817316,30.0,Victoria_diatance,1066.0,Hyde Park Queen Elizabeth Gate_diatance,182.0,Westminster Pier_diatance,1959.0,4530.0,-8.121879331363749,-4.215632760940615,-5.08039817760105,6.334084686073021,-6.259107032298141,0.3066330937298134
"Plough Terrace, Clapham Junction",734,51.46230566,-0.175407201,5.0,Clapham Junction_diatance,424.0,Battersea Park Sun Gate_diatance,1639.0,Plantation Wharf Pier_diatance,720.0,17564.0,0.0,0.0,0.0,0.0,0.0,0.3630594946329341
"Grant Road East, Clapham Junction",735,51.46489445,-0.17302926,12.0,Clapham Junction_diatance,197.0,Battersea Park Sun Gate_diatance,1307.0,Plantation Wharf Pier_diatance,696.0,15671.0,0.0,0.0,0.0,0.0,0.0,0.39185159275308246
"Queensdale Road, Shepherd's Bush",736,51.50659035,-0.216104479,17.0,Paddington_diatance,2954.0,Holland Park Abbotsbury Gate_diatance,987.0,Cadogan Pier_diatance,4340.0,26574.0,0.0,0.0,0.0,0.0,0.0,0.0906135631273048
"Fulham Broadway, Walham Green",737,51.47993289,-0.19411695,73.0,Clapham Junction_diatance,2388.0,Battersea Park Albert Gate_diatance,1999.0,Chelsea Harbour Pier_diatance,1191.0,8525.0,0.0,0.0,0.0,0.0,0.0,0.1382987199511034
"Imperial Road, Sands End",738,51.47514228,-0.187278987,14.0,Clapham Junction_diatance,1676.0,Battersea Park Albert Gate_diatance,1603.0,Chelsea Harbour Pier_diatance,536.0,13970.0,0.0,0.0,0.0,0.0,0.0,0.16973292796353917
"Hortensia Road, West Brompton",739,51.48176572,-0.185273723,5.0,Clapham Junction_diatance,2192.0,Battersea Park Albert Gate_diatance,1408.0,Chelsea Harbour Pier_diatance,939.0,20541.0,0.0,0.0,0.0,0.0,0.0,0.05467433229939006
"Sirdar Road, Avondale",740,51.51092871,-0.214594781,16.0,Paddington_diatance,2697.0,Holland Park Abbotsbury Gate_diatance,1299.0,Cadogan Pier_diatance,4572.0,11353.0,0.0,0.0,0.0,0.0,0.0,-0.3068778587114783
"Freston Road, Avondale",741,51.5129814,-0.219486603,11.0,Paddington_diatance,2982.0,Holland Park Abbotsbury Gate_diatance,1674.0,Cadogan Pier_diatance,4976.0,9666.0,0.0,0.0,0.0,0.0,0.0,-0.0402022059615636
"Blenheim Crescent, Ladbroke Grove",742,51.51510818,-0.208565479,24.0,Paddington_diatance,2202.0,Holland Park Duchess of Bedford_diatance,1508.0,Cadogan Pier_diatance,4627.0,15283.0,0.0,0.0,0.0,0.0,0.0,0.16201885908285385
"Oxford Road, Putney",743,51.46079243,-0.212607684,9.0,Clapham Junction_diatance,2958.0,Battersea Park Sun Gate_diatance,3762.0,Putney Pier_diatance,754.0,12203.0,0.0,0.0,0.0,0.0,0.0,0.2906022149414747
"Ingrave Street, Clapham Junction",744,51.46745485,-0.172293499,6.0,Clapham Junction_diatance,367.0,Battersea Park Sun Gate_diatance,1042.0,Plantation Wharf Pier_diatance,706.0,18408.0,0.0,0.0,0.0,0.0,0.0,0.3990864530280905
"Upcerne Road, West Chelsea",745,51.47816972,-0.18243547,16.0,Clapham Junction_diatance,1747.0,Battersea Park Albert Gate_diatance,1200.0,Chelsea Harbour Pier_diatance,494.0,11508.0,0.0,0.0,0.0,0.0,0.0,0.12102725284487514
"Lots Road, West Chelsea",746,51.4795738,-0.17903854,17.0,Clapham Junction_diatance,1793.0,Battersea Park Albert Gate_diatance,955.0,Chelsea Harbour Pier_diatance,615.0,11508.0,0.0,0.0,0.0,0.0,0.0,0.1845541853951621
"Ormonde Gate, Chelsea",747,51.48796408,-0.161765173,18.0,Victoria_diatance,1517.0,Battersea Park Albert Gate_diatance,964.0,Cadogan Pier_diatance,653.0,3956.0,0.0,0.0,-2.5828609935224724,0.0,0.0,0.1940095303153496
"Hertford Road, De Beauvoir Town",748,51.53727795,-0.079201849,35.0,Liverpool Street_diatance,2096.0,Victoria Park St Agnes Gate_diatance,1935.0,Blackfriars Pier_diatance,3324.0,30630.0,0.0,0.0,0.0,0.0,0.0,0.22152927055053512
"Haggerston Road, Haggerston",749,51.53932857,-0.074284675,34.0,Liverpool Street_diatance,2375.0,Victoria Park St Agnes Gate_diatance,1625.0,Tower Millennium Pier_diatance,3579.0,13188.0,0.0,0.0,0.0,0.0,0.0,0.11637092158910398
"Culvert Road, Battersea",750,51.4710956,-0.157850096,10.0,Clapham Junction_diatance,1139.0,Battersea Park Sun Gate_diatance,573.0,Cadogan Pier_diatance,1432.0,15596.0,0.0,0.0,0.0,0.0,0.0,0.3734844293648493
"Newton Street, Covent Garden",751,51.51612862,-0.120909408,7.0,Charing Cross_diatance,971.0,Lincoln's Inn Fields West_distance,205.0,Embankment Pier_diatance,1018.0,14982.0,0.0,0.0,0.0,0.0,0.0,0.6573039593642054
"London Street, Paddington",752,51.515117,-0.17371276,7.0,Paddington_diatance,312.0,Hyde Park Victoria Gate_diatance,374.0,Cadogan Pier_diatance,3626.0,6897.0,0.0,2.9989449849335985,-2.3265455268436406,0.0,-2.2785984861357904,0.5809630623824813
"Grenfell Road, Avondale",754,51.5129006,-0.214762686,10.0,Paddington_diatance,2661.0,Holland Park Abbotsbury Gate_diatance,1499.0,Cadogan Pier_diatance,4733.0,15035.0,0.0,0.0,0.0,0.0,0.0,-0.4993792076257068
"The Vale, Chelsea",755,51.48512191,-0.174971902,23.0,Clapham Junction_diatance,2327.0,Battersea Park Albert Gate_diatance,913.0,Cadogan Pier_diatance,648.0,14445.0,0.0,0.0,0.0,0.0,0.0,-0.17045931286554097
"Prince of Wales Drive, Battersea Park",756,51.47515398,-0.159169801,44.0,Clapham Junction_diatance,1423.0,Battersea Park Sun Gate_diatance,287.0,Cadogan Pier_diatance,989.0,3155.0,0.0,0.0,0.0,0.0,0.0,0.3547214315736932
"Harcourt Terrace, West Brompton",757,51.48795853,-0.187404506,26.0,Clapham Junction_diatance,2875.0,Kensington Gardens Palace Gate_diatance,1563.0,Cadogan Pier_diatance,1564.0,15374.0,0.0,0.0,0.0,0.0,0.0,0.24008218988594365
"Westbourne Park Road, Portobello",758,51.51787005,-0.201005397,24.0,Paddington_diatance,1670.0,Kensington Gardens Black Lion Gate_diatance,1257.0,Cadogan Pier_diatance,4574.0,22431.0,-2.4721458021160014,0.0,-2.4657252989816625,2.7364361682899956,-2.298655523378063,0.40758960368382996
"Broadley Terrace, Marylebone",759,51.52456169,-0.165668686,12.0,Marylebone_diatance,246.0,The Regent's Park Hanover Gate_distance,427.0,Embankment Pier_diatance,3638.0,20491.0,0.0,0.0,0.0,0.0,0.0,0.5933065295968293
"Humbolt Road, Fulham",761,51.48321729,-0.211860644,19.0,Clapham Junction_diatance,3559.0,Holland Park Abbotsbury Gate_diatance,2001.0,Putney Pier_diatance,1782.0,14289.0,0.0,0.0,0.0,0.0,0.0,0.19090087926489607
"Storey's Gate, Westminster",762,51.50070305,-0.129698963,72.0,Charing Cross_diatance,883.0,St. James's Park Storey's Gate_distance,97.0,Westminster Pier_diatance,468.0,3982.0,0.0,0.0,0.0,0.0,0.0,0.6298526845595183
"Mile End Park Leisure Centre, Mile End",763,51.52059714,-0.032566533,39.0,Stratford_diatance,3081.0,Mile End Park Stadium_diatance,148.0,Canary Wharf Pier_diatance,1732.0,10078.0,0.0,0.0,0.0,0.0,0.0,-1.1695031606746689
"St. John's Road, Clapham Junction",764,51.46239255,-0.16829214,24.0,Clapham Junction_diatance,263.0,Battersea Park Sun Gate_diatance,1441.0,Plantation Wharf Pier_diatance,1110.0,8612.0,0.0,0.0,0.0,0.0,0.0,0.3866604844541605
"Ranelagh Gardens, Fulham",765,51.46760141,-0.20682737,19.0,Clapham Junction_diatance,2555.0,Battersea Park Sun Gate_diatance,3124.0,Putney Pier_diatance,595.0,4103.0,0.0,0.0,0.0,0.0,0.0,0.26867198115757696
"Ram Street, Wandsworth",766,51.45752945,-0.192165613,11.0,Clapham Junction_diatance,1697.0,Battersea Park Sun Gate_diatance,2785.0,Wandsworth Riverside Quarter Pier_diatance,828.0,6935.0,0.0,0.0,0.0,0.0,0.0,0.13488923182610624
"Santos Road, Wandsworth",767,51.45705988,-0.200806304,2.0,Clapham Junction_diatance,2266.0,Battersea Park Sun Gate_diatance,3274.0,Wandsworth Riverside Quarter Pier_diatance,740.0,9364.0,0.0,0.0,0.0,0.0,0.0,0.17384419907912946
"Clapham Common North Side, Clapham Common",768,51.46134382,-0.159322467,42.0,Clapham Junction_diatance,833.0,Battersea Park Sun Gate_diatance,1540.0,Plantation Wharf Pier_diatance,1724.0,23544.0,0.0,0.0,0.0,0.0,0.0,0.3761630778363014
"Sandilands Road, Walham Green",769,51.473611,-0.191803,25.0,Clapham Junction_diatance,1808.0,Battersea Park Albert Gate_diatance,1955.0,Chelsea Harbour Pier_diatance,837.0,18804.0,0.0,0.0,0.0,0.0,0.0,0.18626738965812797
"Gwendwr Road, West Kensington",770,51.491026,-0.209121,15.0,Paddington_diatance,3658.0,Holland Park Abbotsbury Gate_diatance,1112.0,Putney Pier_diatance,2669.0,20424.0,0.0,0.0,0.0,0.0,0.0,0.12080106223843978
"Rifle Place, Avondale",771,51.509224,-0.216016,15.0,Paddington_diatance,2845.0,Holland Park Abbotsbury Gate_diatance,1196.0,Cadogan Pier_diatance,4519.0,11353.0,0.0,0.0,0.0,0.0,0.0,-0.06478999522858479
"Binfield Road, Stockwell",772,51.47250956,-0.122831913,42.0,Vauxhall_diatance,1489.0,Battersea Park Rosery Gate_diatance,1923.0,St. George Wharf_diatance,1565.0,17647.0,0.0,0.0,0.0,0.0,0.0,0.0926523851882179
