name,id,lat,lon,number,min_rail,min_rail_distance,min_park,min_park_distance,min_pier,min_pier_distance,population_density,intercept,min_rail_distance_estimate,min_park_distance_estimate,min_pier_distance_estimate,population_density_estimate,localR2
"Marylebone Lane, Marylebone",301,51.51475963,-0.148105415,97.0,Marylebone_diatance,1386.0,Hyde Park Marble Arch_diatance,788.0,Embankment Pier_diatance,2045.0,7737.0,-0.4454071703980364,0.06912558564994108,-0.8300519485517451,0.0274912538439124,-0.18538484956043158,0.1708369188541524
"Putney Pier, Wandsworth",302,51.466907,-0.216573,78.0,Clapham Junction_diatance,3218.0,Battersea Park Sun Gate_diatance,3797.0,Putney Pier_diatance,94.0,17661.0,-0.03451248231446813,-0.011951489692585948,-0.11850019897249915,-0.014677055645822308,-0.1271942554907332,0.14662705302708126
"Albert Gate, Hyde Park",303,51.50295379,-0.158456089,627.0,Victoria_diatance,1180.0,Hyde Park Albert Gate_diatance,43.0,Battersea Power Station Pier_diatance,2287.0,5287.0,-0.6187813103830592,0.09177239353564992,-1.1976701572640605,-0.00048802117585025563,-0.20904842862284517,0.16874814867757335
"Rathbone Street, Fitzrovia",306,51.51816295,-0.135025698,19.0,Euston_diatance,1172.0,The Regent's Park St. Andrew's Gate_distance,1099.0,Embankment Pier_diatance,1563.0,10317.0,-0.26620586150966424,-0.08677549162232527,-0.3231105939500627,0.06733472355693819,-0.12213979748326989,0.16112756237866013
"Black Lion Gate, Kensington Gardens",307,51.50990837,-0.187842717,739.0,Paddington_diatance,1101.0,Kensington Gardens Black Lion Gate_diatance,22.0,Cadogan Pier_diatance,3358.0,7324.0,-0.029524153607341744,-0.0745386994765419,-0.39028278788684445,-0.04261831803488814,-0.2553833572825576,0.18857478576059525
"Long Lane , Bermondsey",308,51.49907558,-0.085666316,44.0,London Bridge_diatance,693.0,Geraldine Mary Harmsworth Park East_diatance,1451.0,London Bridge City Pier_diatance,876.0,25147.0,-0.20134328700406987,0.10217356460399224,0.07985515927286535,-0.21997941661819276,0.03332041822524238,0.08942233118367357
"Embankment (Savoy), Strand",309,51.50963123,-0.119047563,44.0,Charing Cross_diatance,367.0,Lincoln's Inn Fields South_distance,697.0,Festival Pier_diatance,305.0,2977.0,-0.30029267257876874,-0.1369535079252918,-0.012169656279409939,-0.13686574397702747,-0.029548216068306123,0.1355012070606314
"Black Prince Road, Vauxhall",310,51.4908679,-0.116911864,49.0,Vauxhall_diatance,691.0,Geraldine Mary Harmsworth Park West_diatance,675.0,Millbank Millennium Pier_diatance,548.0,19457.0,-0.1715582936618019,0.028665642026927608,-0.004597134556917754,-0.15870831829452103,-0.04420079311608344,0.11734740367634489
"Foley Street, Fitzrovia",311,51.51918144,-0.140485596,38.0,Euston_diatance,1137.0,The Regent's Park St. Andrew's Gate_distance,783.0,Embankment Pier_diatance,1897.0,10022.0,-0.2824764376534083,-0.01986523163489816,-0.44666551197576226,0.06988628030533237,-0.1588619987253452,0.1694283581351474
"Grove End Road, St. John's Wood",312,51.53088935,-0.176770502,39.0,Marylebone_diatance,1288.0,The Regent's Park Hanover Gate_distance,818.0,Embankment Pier_diatance,4667.0,29960.0,-0.4265422662415746,0.0660819500602334,-0.7947989350333597,0.04112222012405278,-0.23093386882246567,0.18345445522096424
"Wells Street, Fitzrovia",313,51.51734403,-0.138072691,39.0,Euston_diatance,1287.0,The Regent's Park St. Andrew's Gate_distance,1043.0,Embankment Pier_diatance,1634.0,10022.0,-0.2840908516505199,-0.05666409595117064,-0.4142282677822785,0.07311271311495054,-0.14116933211145824,0.1651428849684127
"Tyers Gate, Bermondsey",314,51.50088934,-0.083159352,35.0,London Bridge_diatance,509.0,Geraldine Mary Harmsworth Park East_diatance,1674.0,London Bridge City Pier_diatance,679.0,23957.0,-0.18376763009054228,0.1191485661602747,0.08132828471851285,-0.2048488990262306,0.028255059748685845,0.08473623403893366
"The Tennis Courts, The Regent's Park",315,51.52536703,-0.153463612,189.0,Marylebone_diatance,706.0,The Regent's Park York Gate_distance,86.0,Embankment Pier_diatance,3021.0,3413.0,-0.3732340593030258,0.09175047865350011,-0.7103414287654312,0.04300470544810597,-0.20940917336436904,0.1801278686082424
"Warwick Row, Westminster",316,51.497998,-0.14296064,72.0,Victoria_diatance,201.0,St. James's Park Buckingham Gate_distance,418.0,Westminster Pier_diatance,1433.0,3982.0,-0.2823951242138768,-0.023952490439921956,-0.7273937813785618,0.11192069556139694,-0.11304791471030337,0.1532584428997017
"Dickens Square, Borough",317,51.49679128,-0.093913472,31.0,London Bridge_diatance,1126.0,Geraldine Mary Harmsworth Park East_diatance,844.0,London Bridge City Pier_diatance,1297.0,18534.0,-0.23974871358815508,0.08091623841675166,0.07065203877621759,-0.26400319527700067,0.03728794033606167,0.10334064613546147
"Sackville Street, Mayfair",318,51.51004801,-0.138846453,25.0,Charing Cross_diatance,1126.0,Green Park Devonshire Gates_diatance,634.0,Embankment Pier_diatance,1259.0,2938.0,-0.3470266169626746,-0.06619253333531944,-0.5759474607528713,0.06833899829387871,-0.12670437967309398,0.1588432203910986
"Baldwin Street, St. Luke's",319,51.52702563,-0.088542771,27.0,Liverpool Street_diatance,1054.0,Lincoln's Inn Fields South_distance,2293.0,Blackfriars Pier_diatance,2016.0,22967.0,-0.15517788180777653,0.13410882794487428,0.07669505522821152,-0.11038276924865685,0.002566958048513586,0.08007171237013047
"Queen Mother Sports Centre, Victoria",320,51.49357351,-0.139956043,39.0,Victoria_diatance,475.0,St. James's Park Buckingham Gate_distance,776.0,Millbank Millennium Pier_diatance,1075.0,23108.0,-0.08513648584110808,-0.05539789448151414,-0.5053558948436262,0.20182935331977117,-0.09762399621258545,0.14855695874272845
"Bermondsey Street, Bermondsey",321,51.49785559,-0.081608045,89.0,London Bridge_diatance,862.0,Geraldine Mary Harmsworth Park East_diatance,1704.0,London Bridge City Pier_diatance,1030.0,22671.0,-0.17949425195607227,0.12696157332751323,0.08029603031879329,-0.21088476137943535,0.026732371899100556,0.0826685705952429
"Palissy Street, Shoreditch",322,51.526293,-0.073955,47.0,Liverpool Street_diatance,1026.0,Victoria Park Bonner Gate_diatance,1919.0,Tower Millennium Pier_diatance,2142.0,19435.0,-0.10986607453639474,0.17223615114767127,0.05935219165078079,-0.08549769653443699,-0.015128595795431002,0.08365310035407685
"Clifton Street, Shoreditch",323,51.523196,-0.083067,8.0,Liverpool Street_diatance,528.0,Lincoln's Inn Fields South_distance,2441.0,Tower Millennium Pier_diatance,1794.0,6784.0,-0.1357614847080881,0.16618298384512156,0.0747016417342574,-0.12393864900553302,-0.00036383239630867004,0.088129723149395
"Ontario Street, Elephant & Castle",324,51.49652013,-0.101384068,52.0,Waterloo East_diatance,1037.0,Geraldine Mary Harmsworth Park East_diatance,327.0,Bankside Pier_diatance,1399.0,12715.0,-0.25414385475961787,0.07554377951225577,0.053281603588178655,-0.28107392260446856,0.022996188397694663,0.11809929117600852
"St. Martin's Street, West End",325,51.50908747,-0.129697889,50.0,Charing Cross_diatance,490.0,St. James's Park Waterloo Place Gate_distance,402.0,Embankment Pier_diatance,624.0,5614.0,-0.3070475906024748,-0.18311942788290092,-0.26352857680315994,0.019640169892296246,-0.08430504093532594,0.14560589731998286
"Graham Street, Angel",326,51.53266186,-0.099981142,74.0,Kings Cross_diatance,1613.0,Lincoln's Inn Fields South_distance,2199.0,Blackfriars Pier_diatance,2452.0,14759.0,-0.1861430824600274,0.06290169565733135,0.06354070423221142,-0.0689517828939896,-0.0019971069112518004,0.07108309818207635
"New North Road 1, Hoxton",327,51.53095,-0.085603,11.0,Liverpool Street_diatance,1408.0,Victoria Park St Agnes Gate_diatance,2452.0,Blackfriars Pier_diatance,2497.0,20774.0,-0.1399959426690526,0.1587781513889145,0.07405886409716535,-0.09628763821057061,-0.006969506321912486,0.08438071139207202
"New North Road 2, Hoxton",328,51.53114,-0.086016,11.0,Liverpool Street_diatance,1434.0,Victoria Park St Agnes Gate_diatance,2475.0,Blackfriars Pier_diatance,2505.0,20774.0,-0.1418414773951882,0.1569958892343072,0.07476590170994014,-0.09563322127687798,-0.0067273453722940775,0.0829034246310113
"Prince Albert Road, The Regent's Park",329,51.53589283,-0.160854428,57.0,Marylebone_diatance,1430.0,The Regent's Park Monkey Gate_distance,171.0,Embankment Pier_diatance,4221.0,3413.0,-0.3449676178957402,0.1110959681096778,-0.6824151747432039,0.04153876493114621,-0.21117756268684457,0.18420054378565812
"Eastbourne Mews, Paddington",330,51.51641749,-0.179135079,24.0,Paddington_diatance,172.0,Kensington Gardens Marlborough Gate_diatance,595.0,Cadogan Pier_diatance,3837.0,14124.0,-0.30222757354393215,0.004872339634251174,-0.7170844011748629,-0.00022331712449350375,-0.2539501818594446,0.18470930446191597
"Bunhill Row, Moorgate",331,51.52085887,-0.089887855,50.0,Liverpool Street_diatance,612.0,Lincoln's Inn Fields South_distance,1910.0,Blackfriars Pier_diatance,1372.0,7965.0,-0.1736470416387164,0.11256986065967657,0.0803492650807824,-0.13801245761931843,0.015106287157643703,0.08365974450234274
"Nevern Place, Earl's Court",332,51.49334336,-0.194757949,38.0,Paddington_diatance,2916.0,Holland Park Ilchester Gate_diatance,998.0,Cadogan Pier_diatance,2287.0,25323.0,0.034157001250133184,-0.07072314356118602,-0.19287638158182954,-0.02115098988273602,-0.21825895609370627,0.1850687569891111
"Palace Gardens Terrace, Notting Hill",333,51.50860544,-0.193764092,46.0,Paddington_diatance,1501.0,Kensington Gardens Black Lion Gate_diatance,445.0,Cadogan Pier_diatance,3436.0,7324.0,0.03804100781604085,-0.08384436936492738,-0.2783280337236025,-0.05160397523976448,-0.23712397198227586,0.18669105805432304
"Concert Hall Approach 1, South Bank",334,51.505044,-0.115851,32.0,Waterloo_diatance,284.0,Geraldine Mary Harmsworth Park North_diatance,1011.0,Festival Pier_diatance,256.0,17685.0,-0.3150202682626302,-0.107222600741411,-0.007797348475191082,-0.17878356768161455,-0.015102966190489005,0.14268371934402094
"Tavistock Street, Covent Garden",335,51.51196803,-0.120718759,65.0,Charing Cross_diatance,523.0,Lincoln's Inn Fields West_distance,481.0,Embankment Pier_diatance,557.0,2977.0,-0.29286815619290074,-0.14441611105430333,-0.013222683469435313,-0.12289380997352922,-0.037806191295003726,0.13112689581385722
"Concert Hall Approach 2, South Bank",336,51.504942,-0.115533,19.0,Waterloo_diatance,261.0,Geraldine Mary Harmsworth Park North_diatance,990.0,Festival Pier_diatance,277.0,17685.0,-0.31337141971912075,-0.10378472386481556,-0.0067860187034744215,-0.17971395566530704,-0.013744839746375847,0.1429505088096727
"Pembridge Villas, Notting Hill",337,51.51108452,-0.197524944,29.0,Paddington_diatance,1576.0,Kensington Gardens Black Lion Gate_diatance,682.0,Cadogan Pier_diatance,3810.0,17672.0,0.05166757716802427,-0.07957111744074942,-0.24851830057790872,-0.05619987990522295,-0.2271035016315787,0.18363040181597176
"Wellington Street , Strand",338,51.51175646,-0.119643424,54.0,Charing Cross_diatance,530.0,Lincoln's Inn Fields West_distance,479.0,Embankment Pier_diatance,544.0,2977.0,-0.293001167079446,-0.13699979185085356,-0.004176752885108494,-0.1315378257969307,-0.031929751446489844,0.1339022504687588
"Risinghill Street, Angel",339,51.5333196,-0.1117812,11.0,Kings Cross_diatance,803.0,Lincoln's Inn Fields West_distance,1980.0,Blackfriars Pier_diatance,2633.0,22228.0,-0.17670493066704213,0.022929863599677233,0.02067502314992247,-0.03341359555144498,-0.021795417467128844,0.08972712421199572
"Bank of England Museum, Bank",340,51.51444134,-0.087587447,24.0,Cannon Street_diatance,544.0,Lincoln's Inn Fields South_distance,1984.0,London Bridge City Pier_diatance,860.0,1021.0,-0.1770445795509888,0.11411048963893129,0.08119569792272781,-0.1620262686167611,0.021601970053166386,0.08683776726080046
"Craven Street, Strand",341,51.50810309,-0.12602103,125.0,Charing Cross_diatance,213.0,St. James's Park Waterloo Place Gate_distance,455.0,Embankment Pier_diatance,348.0,1810.0,-0.3052655121555949,-0.1851443538078322,-0.1471591702647434,-0.04498073695040836,-0.0685720970531039,0.13743694493824204
"London Zoo Car Park, The Regent's Park",343,51.53692216,-0.150181444,91.0,Euston_diatance,1419.0,The Regent's Park St. Mark's Gate_distance,150.0,Embankment Pier_diatance,3882.0,10443.0,-0.19632100772329053,0.10049095248609427,-0.4010112306569656,0.053068526902036485,-0.18296506152889755,0.18325105230882383
"Goswell Road (City Uni), Finsbury",344,51.528246,-0.10102611,26.0,Kings Cross_diatance,1609.0,Lincoln's Inn Fields South_distance,1750.0,Blackfriars Pier_diatance,1960.0,20244.0,-0.19541115181136853,0.045199130081875157,0.06158757020973729,-0.08992831471811827,0.005394467446936769,0.0926992471050472
"Flood Street, Chelsea",345,51.48802358,-0.166878535,41.0,Victoria_diatance,1802.0,Battersea Park Albert Gate_diatance,947.0,Cadogan Pier_diatance,578.0,20725.0,-0.09105290763190599,-0.03946775801437205,-0.5205211048478889,0.119800118455964,-0.27444609690994193,0.17776588774201818
"Lower Marsh, Waterloo",347,51.50013942,-0.113936001,48.0,Waterloo_diatance,333.0,Geraldine Mary Harmsworth Park North_diatance,498.0,London Eye - Waterloo Pier_diatance,582.0,6252.0,-0.29799720565462784,-0.05120548027512284,-0.0025411179656106993,-0.21166483201171946,-0.01239352367547574,0.13461746236098668
"Grosvenor Square, Mayfair",348,51.51217033,-0.150481272,49.0,Marylebone_diatance,1492.0,Hyde Park Park Lane_diatance,539.0,Embankment Pier_diatance,2098.0,9898.0,-0.5306000303654053,0.08902528049048875,-0.9932963120758312,0.006868303298792137,-0.1845062436515196,0.17026134727443912
"St. George Street, Mayfair",349,51.51196,-0.142783033,25.0,Charing Cross_diatance,1450.0,Green Park Devonshire Gates_diatance,714.0,Embankment Pier_diatance,1584.0,2938.0,-0.3822182538567359,0.006219227607381554,-0.6931671310381371,0.052344183486702944,-0.15388392893703795,0.16434465161936562
"Queen's Gate, Kensington Gardens",350,51.5017154373867,-0.1798541843891,295.0,Paddington_diatance,1723.0,Kensington Gardens Queen Gate_diatance,28.0,Cadogan Pier_diatance,2298.0,4109.0,-0.11261012510382433,-0.06960245742327091,-0.5208700729164049,-0.018712967130576044,-0.289794209430809,0.18786235336218074
"Macclesfield Rd, St Lukes",351,51.529423,-0.097122,62.0,Liverpool Street_diatance,1608.0,Lincoln's Inn Fields South_distance,2022.0,Blackfriars Pier_diatance,2107.0,22930.0,-0.1829057055932977,0.07387085410685713,0.06950076954298579,-0.09306513419708093,0.0050684206515322966,0.08141537945244127
"Vauxhall Street, Vauxhall",352,51.486965,-0.116625,49.0,Vauxhall_diatance,450.0,Geraldine Mary Harmsworth Park West_diatance,1040.0,St. George Wharf_diatance,740.0,11597.0,-0.1347631167307523,0.0555985225010068,-0.0033322500628664067,-0.14431992118006273,-0.047224344191024475,0.11252026620370219
"Greycoat Street , Westminster",353,51.49459148,-0.134234258,21.0,Victoria_diatance,765.0,St. James's Park Queen Anne's Gate_distance,704.0,Millbank Millennium Pier_diatance,731.0,15046.0,-0.06314809495281547,-0.07324737386187792,-0.32991872429948915,0.1552944141732355,-0.09156332989949213,0.14400128169096596
"Northumberland Avenue, Strand",354,51.506767,-0.123702,91.0,Charing Cross_diatance,92.0,St. James's Park Waterloo Place Gate_distance,537.0,Embankment Pier_diatance,165.0,1810.0,-0.3125972163100453,-0.17706465277388594,-0.0901467384935764,-0.09166755079785885,-0.057034802612964966,0.13204803915838165
"Clapham Common Station, Clapham Common",355,51.461388,-0.13922146,140.0,Clapham Junction_diatance,2179.0,Battersea Park Rosery Gate_diatance,1980.0,Battersea Power Station Pier_diatance,2548.0,13133.0,0.14722050323650138,0.01044079136280415,-0.258473096072645,0.2910150039711696,-0.06586840787458369,0.1336412821371808
"South Kensington Station, South Kensington",356,51.494412,-0.173881,81.0,Victoria_diatance,2028.0,Hyde Park Alexandra Gate_diatance,832.0,Cadogan Pier_diatance,1389.0,8106.0,-0.12323714266657519,-0.05126130018841756,-0.5325114175255942,0.0330646649188341,-0.3124870812155948,0.1837177297777705
"Howland Street, Fitzrovia",357,51.520994,-0.139016,41.0,Euston_diatance,912.0,The Regent's Park St. Andrew's Gate_distance,681.0,Embankment Pier_diatance,1981.0,19918.0,-0.2565085238643409,-0.027606031564560766,-0.3769702079239434,0.07179120932215824,-0.1513374458861218,0.16921003617229874
"High Holborn , Covent Garden",358,51.516226,-0.124826,23.0,Charing Cross_diatance,978.0,Lincoln's Inn Fields West_distance,476.0,Embankment Pier_diatance,1056.0,14797.0,-0.25315517636363155,-0.13109552272693503,-0.0749288287647293,-0.04573638939096935,-0.06203311035700954,0.13485002577160005
"Butler Place, Westminster",359,51.49782999,-0.135440826,26.0,Victoria_diatance,662.0,St. James's Park Queen Anne's Gate_distance,361.0,Westminster Pier_diatance,956.0,3982.0,-0.154239543242271,-0.082447768887129,-0.414857068372038,0.12175179545224167,-0.09452074490345722,0.1462831877350755
"Howick Place, Westminster",360,51.49675303,-0.138733562,20.0,Victoria_diatance,420.0,St. James's Park Buckingham Gate_distance,416.0,Millbank Millennium Pier_diatance,1118.0,21065.0,-0.16037101784350824,-0.05647404817629378,-0.5223226503936661,0.14506103473212711,-0.09961605576141068,0.14892394610721646
"Waterloo Station 2, Waterloo",361,51.50391973,-0.11342629,49.0,Waterloo_diatance,92.0,Geraldine Mary Harmsworth Park North_diatance,823.0,Festival Pier_diatance,457.0,6252.0,-0.307652295180862,-0.07978771605057179,-0.0004951508608842549,-0.19332414648812948,-0.005078778300628136,0.1445012368489922
"Royal College Street, Camden Town",362,51.536264,-0.133952,57.0,St Pancras_diatance,766.0,The Regent's Park Chester Gate_distance,1265.0,Embankment Pier_diatance,3371.0,26038.0,-0.14569429147635296,0.03899339921687497,-0.1398883474935416,0.060954796693805935,-0.11279260247775814,0.16391036765778827
"Lord's, St. John's Wood",363,51.5291212008901,-0.171185284853,8.0,Marylebone_diatance,877.0,The Regent's Park Hanover Gate_distance,391.0,Embankment Pier_diatance,4238.0,6376.0,-0.49108263824302323,0.09520794207846602,-0.8934967444024899,0.044594131305830224,-0.23105426243172897,0.18252002025355726
