name,id,lat,lon,number,min_rail,min_rail_distance,min_park,min_park_distance,min_pier,min_pier_distance,population_density,intercept,min_rail_distance_95,min_park_distance_95,min_pier_distance_95,population_density_95,localR2
"Palissy Street, Shoreditch",322,51.526293,-0.073955,47.0,Liverpool Street_diatance,1026.0,Victoria Park Bonner Gate_diatance,1919.0,Tower Millennium Pier_diatance,2142.0,19435.0,0.0,0.0,0.0,0.0,0.0,0.08365310035407685
"Clifton Street, Shoreditch",323,51.523196,-0.083067,8.0,Liverpool Street_diatance,528.0,Lincoln's Inn Fields South_distance,2441.0,Tower Millennium Pier_diatance,1794.0,6784.0,0.0,0.0,0.0,0.0,0.0,0.088129723149395
"Ontario Street, Elephant & Castle",324,51.49652013,-0.101384068,52.0,Waterloo East_diatance,1037.0,Geraldine Mary Harmsworth Park East_diatance,327.0,Bankside Pier_diatance,1399.0,12715.0,0.0,0.0,0.0,0.0,0.0,0.11809929117600852
"St. Martin's Street, West End",325,51.50908747,-0.129697889,50.0,Charing Cross_diatance,490.0,St. James's Park Waterloo Place Gate_distance,402.0,Embankment Pier_diatance,624.0,5614.0,0.0,0.0,0.0,0.0,0.0,0.14560589731998286
"Graham Street, Angel",326,51.53266186,-0.099981142,74.0,Kings Cross_diatance,1613.0,Lincoln's Inn Fields South_distance,2199.0,Blackfriars Pier_diatance,2452.0,14759.0,0.0,0.0,0.0,0.0,0.0,0.07108309818207635
"New North Road 1, Hoxton",327,51.53095,-0.085603,11.0,Liverpool Street_diatance,1408.0,Victoria Park St Agnes Gate_diatance,2452.0,Blackfriars Pier_diatance,2497.0,20774.0,0.0,0.0,0.0,0.0,0.0,0.08438071139207202
"New North Road 2, Hoxton",328,51.53114,-0.086016,11.0,Liverpool Street_diatance,1434.0,Victoria Park St Agnes Gate_diatance,2475.0,Blackfriars Pier_diatance,2505.0,20774.0,0.0,0.0,0.0,0.0,0.0,0.0829034246310113
"Prince Albert Road, The Regent's Park",329,51.53589283,-0.160854428,57.0,Marylebone_diatance,1430.0,The Regent's Park Monkey Gate_distance,171.0,Embankment Pier_diatance,4221.0,3413.0,-2.4253759905072223,0.0,-4.791973413855831,0.0,-2.4766577211628684,0.18420054378565812
"Eastbourne Mews, Paddington",330,51.51641749,-0.179135079,24.0,Paddington_diatance,172.0,Kensington Gardens Marlborough Gate_diatance,595.0,Cadogan Pier_diatance,3837.0,14124.0,-2.7444257141592985,0.0,-5.037331548007917,0.0,-3.095029276748536,0.18470930446191597
"Bunhill Row, Moorgate",331,51.52085887,-0.089887855,50.0,Liverpool Street_diatance,612.0,Lincoln's Inn Fields South_distance,1910.0,Blackfriars Pier_diatance,1372.0,7965.0,0.0,0.0,0.0,0.0,0.0,0.08365974450234274
"Nevern Place, Earl's Court",332,51.49334336,-0.194757949,38.0,Paddington_diatance,2916.0,Holland Park Ilchester Gate_diatance,998.0,Cadogan Pier_diatance,2287.0,25323.0,0.0,0.0,-2.859342615562039,0.0,-2.7070200260376973,0.1850687569891111
"Palace Gardens Terrace, Notting Hill",333,51.50860544,-0.193764092,46.0,Paddington_diatance,1501.0,Kensington Gardens Black Lion Gate_diatance,445.0,Cadogan Pier_diatance,3436.0,7324.0,0.0,0.0,-3.172828504435367,0.0,-2.9740423322007667,0.18669105805432304
"Concert Hall Approach 1, South Bank",334,51.505044,-0.115851,32.0,Waterloo_diatance,284.0,Geraldine Mary Harmsworth Park North_diatance,1011.0,Festival Pier_diatance,256.0,17685.0,-2.2052733028948457,0.0,0.0,0.0,0.0,0.14268371934402094
"Tavistock Street, Covent Garden",335,51.51196803,-0.120718759,65.0,Charing Cross_diatance,523.0,Lincoln's Inn Fields West_distance,481.0,Embankment Pier_diatance,557.0,2977.0,-2.0547366736863375,0.0,0.0,0.0,0.0,0.13112689581385722
"Concert Hall Approach 2, South Bank",336,51.504942,-0.115533,19.0,Waterloo_diatance,261.0,Geraldine Mary Harmsworth Park North_diatance,990.0,Festival Pier_diatance,277.0,17685.0,-2.2014694836219744,0.0,0.0,0.0,0.0,0.1429505088096727
"Pembridge Villas, Notting Hill",337,51.51108452,-0.197524944,29.0,Paddington_diatance,1576.0,Kensington Gardens Black Lion Gate_diatance,682.0,Cadogan Pier_diatance,3810.0,17672.0,0.0,0.0,-2.947315997790064,0.0,-2.859372907444691,0.18363040181597176
"Wellington Street , Strand",338,51.51175646,-0.119643424,54.0,Charing Cross_diatance,530.0,Lincoln's Inn Fields West_distance,479.0,Embankment Pier_diatance,544.0,2977.0,-2.080230194798925,0.0,0.0,0.0,0.0,0.1339022504687588
"Risinghill Street, Angel",339,51.5333196,-0.1117812,11.0,Kings Cross_diatance,803.0,Lincoln's Inn Fields West_distance,1980.0,Blackfriars Pier_diatance,2633.0,22228.0,0.0,0.0,0.0,0.0,0.0,0.08972712421199572
"Bank of England Museum, Bank",340,51.51444134,-0.087587447,24.0,Cannon Street_diatance,544.0,Lincoln's Inn Fields South_distance,1984.0,London Bridge City Pier_diatance,860.0,1021.0,0.0,0.0,0.0,0.0,0.0,0.08683776726080046
"Craven Street, Strand",341,51.50810309,-0.12602103,125.0,Charing Cross_diatance,213.0,St. James's Park Waterloo Place Gate_distance,455.0,Embankment Pier_diatance,348.0,1810.0,0.0,0.0,0.0,0.0,0.0,0.13743694493824204
"London Zoo Car Park, The Regent's Park",343,51.53692216,-0.150181444,91.0,Euston_diatance,1419.0,The Regent's Park St. Mark's Gate_distance,150.0,Embankment Pier_diatance,3882.0,10443.0,0.0,0.0,-3.1340464506801466,0.0,-2.2550028648518627,0.18325105230882383
"Goswell Road (City Uni), Finsbury",344,51.528246,-0.10102611,26.0,Kings Cross_diatance,1609.0,Lincoln's Inn Fields South_distance,1750.0,Blackfriars Pier_diatance,1960.0,20244.0,0.0,0.0,0.0,0.0,0.0,0.0926992471050472
"Flood Street, Chelsea",345,51.48802358,-0.166878535,41.0,Victoria_diatance,1802.0,Battersea Park Albert Gate_diatance,947.0,Cadogan Pier_diatance,578.0,20725.0,0.0,0.0,-4.8767329951878,0.0,-3.6888826814273363,0.17776588774201818
"Lower Marsh, Waterloo",347,51.50013942,-0.113936001,48.0,Waterloo_diatance,333.0,Geraldine Mary Harmsworth Park North_diatance,498.0,London Eye - Waterloo Pier_diatance,582.0,6252.0,-2.1550148437471637,0.0,0.0,0.0,0.0,0.13461746236098668
"Grosvenor Square, Mayfair",348,51.51217033,-0.150481272,49.0,Marylebone_diatance,1492.0,Hyde Park Park Lane_diatance,539.0,Embankment Pier_diatance,2098.0,9898.0,-3.5935115845805465,0.0,-6.087464978098404,0.0,-2.695422118085958,0.17026134727443912
"St. George Street, Mayfair",349,51.51196,-0.142783033,25.0,Charing Cross_diatance,1450.0,Green Park Devonshire Gates_diatance,714.0,Embankment Pier_diatance,1584.0,2938.0,-2.2143266336731884,0.0,-4.445300891823789,0.0,-2.219626532108995,0.16434465161936562
"Queen's Gate, Kensington Gardens",350,51.5017154373867,-0.1798541843891,295.0,Paddington_diatance,1723.0,Kensington Gardens Queen Gate_diatance,28.0,Cadogan Pier_diatance,2298.0,4109.0,0.0,0.0,-4.715459418942118,0.0,-3.5133284964043696,0.18786235336218074
"Macclesfield Rd, St Lukes",351,51.529423,-0.097122,62.0,Liverpool Street_diatance,1608.0,Lincoln's Inn Fields South_distance,2022.0,Blackfriars Pier_diatance,2107.0,22930.0,0.0,0.0,0.0,0.0,0.0,0.08141537945244127
"Vauxhall Street, Vauxhall",352,51.486965,-0.116625,49.0,Vauxhall_diatance,450.0,Geraldine Mary Harmsworth Park West_diatance,1040.0,St. George Wharf_diatance,740.0,11597.0,0.0,0.0,0.0,0.0,0.0,0.11252026620370219
"Greycoat Street , Westminster",353,51.49459148,-0.134234258,21.0,Victoria_diatance,765.0,St. James's Park Queen Anne's Gate_distance,704.0,Millbank Millennium Pier_diatance,731.0,15046.0,0.0,0.0,-2.660734354599859,0.0,0.0,0.14400128169096596
"Northumberland Avenue, Strand",354,51.506767,-0.123702,91.0,Charing Cross_diatance,92.0,St. James's Park Waterloo Place Gate_distance,537.0,Embankment Pier_diatance,165.0,1810.0,-1.977451691251827,0.0,0.0,0.0,0.0,0.13204803915838165
"Clapham Common Station, Clapham Common",355,51.461388,-0.13922146,140.0,Clapham Junction_diatance,2179.0,Battersea Park Rosery Gate_diatance,1980.0,Battersea Power Station Pier_diatance,2548.0,13133.0,0.0,0.0,-2.5664485760106945,0.0,0.0,0.1336412821371808
"South Kensington Station, South Kensington",356,51.494412,-0.173881,81.0,Victoria_diatance,2028.0,Hyde Park Alexandra Gate_diatance,832.0,Cadogan Pier_diatance,1389.0,8106.0,0.0,0.0,-5.068122058313181,0.0,-3.9384901408922683,0.1837177297777705
"Howland Street, Fitzrovia",357,51.520994,-0.139016,41.0,Euston_diatance,912.0,The Regent's Park St. Andrew's Gate_distance,681.0,Embankment Pier_diatance,1981.0,19918.0,0.0,0.0,-2.9351533131215546,0.0,-2.1187117604136416,0.16921003617229874
"High Holborn , Covent Garden",358,51.516226,-0.124826,23.0,Charing Cross_diatance,978.0,Lincoln's Inn Fields West_distance,476.0,Embankment Pier_diatance,1056.0,14797.0,0.0,0.0,0.0,0.0,0.0,0.13485002577160005
"Butler Place, Westminster",359,51.49782999,-0.135440826,26.0,Victoria_diatance,662.0,St. James's Park Queen Anne's Gate_distance,361.0,Westminster Pier_diatance,956.0,3982.0,0.0,0.0,-3.044656776965,0.0,0.0,0.1462831877350755
"Howick Place, Westminster",360,51.49675303,-0.138733562,20.0,Victoria_diatance,420.0,St. James's Park Buckingham Gate_distance,416.0,Millbank Millennium Pier_diatance,1118.0,21065.0,0.0,0.0,-3.7288842300015452,0.0,0.0,0.14892394610721646
"Waterloo Station 2, Waterloo",361,51.50391973,-0.11342629,49.0,Waterloo_diatance,92.0,Geraldine Mary Harmsworth Park North_diatance,823.0,Festival Pier_diatance,457.0,6252.0,-2.161285122536924,0.0,0.0,0.0,0.0,0.1445012368489922
"Royal College Street, Camden Town",362,51.536264,-0.133952,57.0,St Pancras_diatance,766.0,The Regent's Park Chester Gate_distance,1265.0,Embankment Pier_diatance,3371.0,26038.0,0.0,0.0,0.0,0.0,0.0,0.16391036765778827
"Lord's, St. John's Wood",363,51.5291212008901,-0.171185284853,8.0,Marylebone_diatance,877.0,The Regent's Park Hanover Gate_distance,391.0,Embankment Pier_diatance,4238.0,6376.0,-4.183471020049249,0.0,-5.828795019515408,0.0,-2.707511268415405,0.18252002025355726
"Store Street, Bloomsbury",364,51.519572,-0.13214036,25.0,Euston_diatance,1028.0,Lincoln's Inn Fields West_distance,1061.0,Embankment Pier_diatance,1588.0,12381.0,0.0,0.0,-1.9750090395764555,0.0,0.0,0.15868158447794894
"City Road, Angel",365,51.530344,-0.100168,16.0,Kings Cross_diatance,1616.0,Lincoln's Inn Fields South_distance,1975.0,Blackfriars Pier_diatance,2194.0,20950.0,0.0,0.0,0.0,0.0,0.0,0.08454690090113033
"Harrowby Street, Marylebone",367,51.5173721,-0.1642075,23.0,Marylebone_diatance,642.0,Hyde Park Marble Arch_diatance,698.0,Embankment Pier_diatance,3184.0,19577.0,-4.998930744275376,0.0,-6.739825302296557,0.0,-2.945495114292274,0.1781775823722317
"Harriet Street, Knightsbridge",368,51.50024195,-0.15934065,44.0,Victoria_diatance,1085.0,Hyde Park Albert Gate_diatance,265.0,Cadogan Pier_diatance,1996.0,9963.0,-4.321685017808186,0.0,-6.71069254576756,0.0,-3.0403045429754765,0.1687779682338698
"Paddington Green, Paddington",370,51.520205,-0.174593,11.0,Paddington_diatance,380.0,Hyde Park Victoria Gate_diatance,940.0,Embankment Pier_diatance,3968.0,17517.0,-3.8850849183005605,0.0,-5.687640867611982,0.0,-2.933693584493491,0.18245674981703486
"King Edward Walk, Waterloo",371,51.49775,-0.10988,14.0,Waterloo_diatance,638.0,Geraldine Mary Harmsworth Park North_diatance,112.0,London Eye - Waterloo Pier_diatance,968.0,9068.0,-1.98499166193501,0.0,0.0,0.0,0.0,0.12929463005043548
"Sardinia Street, Holborn",372,51.515208,-0.117863,14.0,Charing Cross_diatance,931.0,Lincoln's Inn Fields West_distance,81.0,Festival Pier_diatance,913.0,5611.0,-1.9931659189122177,0.0,0.0,0.0,0.0,0.1365913170874278
"Prince Consort Road, Knightsbridge",373,51.49980661,-0.176415994,19.0,Paddington_diatance,1923.0,Kensington Gardens Albert Memorial Gate_diatance,222.0,Cadogan Pier_diatance,2011.0,4109.0,0.0,0.0,-5.153276265093739,0.0,-3.7003670101550674,0.18488193248666854
"Waterloo Station 1, Waterloo",374,51.50402794,-0.11386436,87.0,Waterloo_diatance,113.0,Geraldine Mary Harmsworth Park North_diatance,847.0,Festival Pier_diatance,428.0,6252.0,-2.1720841403958673,0.0,0.0,0.0,0.0,0.1441634445891753
"Kensington Town Hall, Kensington",375,51.50194596,-0.194392952,29.0,Paddington_diatance,2075.0,Holland Park Duchess of Bedford_diatance,447.0,Cadogan Pier_diatance,2878.0,11513.0,0.0,0.0,-3.0897832611390723,0.0,-2.8885377024317997,0.18651644825702302
"Millbank Tower, Pimlico",376,51.49188409,-0.125674815,27.0,Vauxhall_diatance,693.0,St. James's Park Storey's Gate_distance,1104.0,Millbank Millennium Pier_diatance,69.0,15964.0,0.0,0.0,0.0,0.0,0.0,0.13518865329982047
"Waterloo Bridge, South Bank",377,51.50535447,-0.113656543,27.0,Waterloo_diatance,253.0,Geraldine Mary Harmsworth Park North_diatance,977.0,Festival Pier_diatance,340.0,17685.0,-2.162304392128586,0.0,0.0,0.0,0.0,0.1469926945914687
"Natural History Museum, South Kensington",378,51.49559291,-0.179077626,29.0,Victoria_diatance,2376.0,Kensington Gardens Queen Gate_diatance,678.0,Cadogan Pier_diatance,1669.0,8081.0,0.0,0.0,-4.513664693902942,0.0,-3.6979884084403127,0.1889180951477491
"Turquoise Island, Notting Hill",379,51.51431171,-0.200838199,40.0,Paddington_diatance,1685.0,Kensington Gardens Black Lion Gate_diatance,1016.0,Cadogan Pier_diatance,4236.0,20331.0,0.0,0.0,-2.74546889959344,0.0,-2.731772624455697,0.180902369533138
"Stanhope Gate, Mayfair",380,51.50686435,-0.150666888,13.0,Victoria_diatance,1211.0,Hyde Park Queen Elizabeth Gate_diatance,327.0,Westminster Pier_diatance,1989.0,9898.0,-3.9417678571842703,0.0,-6.365356545193034,0.0,-2.4411121842417924,0.16499544204477404
"Charlotte Street, Fitzrovia",381,51.51953043,-0.13577731,23.0,Euston_diatance,1023.0,The Regent's Park St. Andrew's Gate_distance,955.0,Embankment Pier_diatance,1717.0,19918.0,0.0,0.0,-2.5355652659656656,0.0,0.0,0.16305591011059956
"Farm Street, Mayfair",382,51.50935171,-0.14744969,25.0,Victoria_diatance,1430.0,Green Park Devonshire Gates_diatance,455.0,Embankment Pier_diatance,1826.0,4530.0,-3.1546175555053684,0.0,-5.653836503775319,0.0,-2.342632919422418,0.16520816818317624
"Frith Street, Soho",383,51.51310333,-0.13121385,44.0,Charing Cross_diatance,839.0,St. James's Park Waterloo Place Gate_distance,834.0,Embankment Pier_diatance,965.0,10317.0,0.0,0.0,-2.1615796738185487,0.0,0.0,0.15208008802251166
"Marloes Road, Kensington",384,51.496481,-0.192404,20.0,Paddington_diatance,2531.0,Kensington Gardens Palace Gate_diatance,822.0,Cadogan Pier_diatance,2356.0,14743.0,0.0,0.0,-3.1249752946109557,0.0,-2.9145825026176637,0.18792705313820945
"Moor Street, Soho",386,51.51352755,-0.130110822,60.0,Charing Cross_diatance,827.0,Lincoln's Inn Fields West_distance,883.0,Embankment Pier_diatance,948.0,10317.0,0.0,0.0,0.0,0.0,0.0,0.1499703425504957
"Fire Brigade Pier, Vauxhall",387,51.49369988,-0.121394101,27.0,Vauxhall_diatance,874.0,Geraldine Mary Harmsworth Park West_diatance,766.0,Millbank Millennium Pier_diatance,313.0,12443.0,0.0,0.0,0.0,0.0,0.0,0.12583424065066295
"Southampton Street, Strand",388,51.51070161,-0.121723604,43.0,Charing Cross_diatance,369.0,Lincoln's Inn Fields West_distance,638.0,Embankment Pier_diatance,415.0,2977.0,-2.052614182159173,0.0,0.0,0.0,0.0,0.13066786513305662
"Upper Grosvenor Street, Mayfair",389,51.51013066,-0.155757901,7.0,Marylebone_diatance,1527.0,Hyde Park Park Lane_diatance,178.0,Embankment Pier_diatance,2408.0,9898.0,-4.754037388320708,0.0,-7.016042186658554,0.0,-2.9183687996299725,0.17106127954294048
"Buxton Street 1, Shoreditch",390,51.521776,-0.068856,33.0,Liverpool Street_diatance,973.0,Victoria Park Bonner Gate_diatance,1916.0,Tower Millennium Pier_diatance,1756.0,14523.0,0.0,0.0,0.0,0.0,0.0,0.06157462959716116
"Clifford Street, Mayfair",391,51.51066202,-0.142345694,8.0,Charing Cross_diatance,1378.0,Green Park Devonshire Gates_diatance,580.0,Embankment Pier_diatance,1511.0,2938.0,-2.2223147280210154,0.0,-4.449618849398273,0.0,-2.09689825441301,0.16228430116899195
"Imperial College, Knightsbridge",392,51.49942855,-0.179702476,48.0,Paddington_diatance,1975.0,Kensington Gardens Queen Gate_diatance,250.0,Cadogan Pier_diatance,2063.0,4109.0,0.0,0.0,-4.651048230723932,0.0,-3.5768822016919066,0.18842834477665754
"Snow Hill, Farringdon",393,51.51733427,-0.103604248,19.0,Blackfriars_diatance,639.0,Lincoln's Inn Fields South_distance,891.0,Blackfriars Pier_diatance,769.0,2733.0,0.0,0.0,0.0,0.0,0.0,0.132334732001511
"Aberdeen Place, St. John's Wood",394,51.524826,-0.176268,19.0,Paddington_diatance,860.0,The Regent's Park Hanover Gate_distance,836.0,Embankment Pier_diatance,4288.0,28154.0,-3.7003958469382647,0.0,-5.446353079622983,0.0,-2.8456246837144006,0.18314730706929186
"Cadogan Gardens, Chelsea",395,51.492462,-0.159919,17.0,Victoria_diatance,1143.0,Hyde Park Albert Gate_diatance,1128.0,Cadogan Pier_diatance,1160.0,12691.0,-2.764795847603467,0.0,-5.789176059887569,0.0,-2.996628610120613,0.16916095027325698
"Shouldham Street, Marylebone",396,51.51809,-0.163609,32.0,Marylebone_diatance,559.0,Hyde Park Marble Arch_diatance,746.0,Embankment Pier_diatance,3176.0,20291.0,-4.957558933120063,0.0,-6.728336376026349,0.0,-2.9373397430626187,0.17829133507122333
"Devonshire Terrace, Bayswater",397,51.51348,-0.17977,89.0,Paddington_diatance,449.0,Kensington Gardens Lancaster Gate_diatance,296.0,Cadogan Pier_diatance,3532.0,38188.0,-2.3938061730987195,0.0,-4.915826457160061,0.0,-3.173910900206358,0.18551725335938102
"Holland Park, Kensington",398,51.502319,-0.200742,37.0,Paddington_diatance,2329.0,Holland Park Duchess of Bedford_diatance,13.0,Cadogan Pier_diatance,3218.0,5099.0,0.0,0.0,-2.73296807212289,0.0,-2.6129673859579534,0.18034418125845544
"Brick Lane Market, Shoreditch",399,51.52261762,-0.071653961,53.0,Liverpool Street_diatance,844.0,Victoria Park Bonner Gate_diatance,2001.0,Tower Millennium Pier_diatance,1778.0,14523.0,0.0,0.0,0.0,0.0,0.0,0.07621972046200795
"George Street, Marylebone",400,51.517703,-0.154106,25.0,Marylebone_diatance,860.0,Hyde Park Marble Arch_diatance,697.0,Embankment Pier_diatance,2562.0,7737.0,-3.6963605541633204,0.0,-6.16498645076705,0.0,-2.937544551375735,0.1758924372172042
"Columbia Road, Shoreditch",401,51.528187,-0.075375,47.0,Liverpool Street_diatance,1168.0,Victoria Park St Agnes Gate_diatance,1903.0,Tower Millennium Pier_diatance,2338.0,21972.0,0.0,0.0,0.0,0.0,0.0,0.08793728723069169
"Penfold Street, Marylebone",402,51.52289229,-0.171681991,17.0,Marylebone_diatance,601.0,The Regent's Park Hanover Gate_distance,741.0,Embankment Pier_diatance,3908.0,29064.0,-4.382777210424149,0.0,-5.97853071254049,0.0,-2.8122244979085336,0.18196958482445494
"George Place Mews, Marylebone",403,51.51689296,-0.158249929,29.0,Marylebone_diatance,764.0,Hyde Park Marble Arch_diatance,531.0,Embankment Pier_diatance,2782.0,13849.0,-4.597089596762594,0.0,-6.753314611008247,0.0,-2.9724439547966783,0.17644957255097313
"Palace Gate, Kensington Gardens",404,51.50204238,-0.184400221,283.0,Paddington_diatance,1753.0,Kensington Gardens Palace Gate_diatance,20.0,Cadogan Pier_diatance,2474.0,7318.0,0.0,0.0,-4.086697112039598,0.0,-3.3419638241335337,0.19055410300503495
"Gloucester Road Station, South Kensington",405,51.49418566,-0.18267094,79.0,Paddington_diatance,2579.0,Kensington Gardens Queen Gate_diatance,846.0,Cadogan Pier_diatance,1693.0,11055.0,0.0,0.0,-3.910922558569887,0.0,-3.3856272520804582,0.19248988626701133
"Sun Street, Liverpool Street",408,51.520009,-0.083935724,0.0,Liverpool Street_diatance,219.0,Lincoln's Inn Fields South_distance,2284.0,London Bridge City Pier_diatance,1455.0,6784.0,0.0,0.0,0.0,0.0,0.0,0.08643860104270897
"Strata, Elephant & Castle",409,51.493146,-0.099828,91.0,Waterloo East_diatance,1410.0,Geraldine Mary Harmsworth Park East_diatance,537.0,Millbank Millennium Pier_diatance,1728.0,46000.0,0.0,0.0,0.0,0.0,0.0,0.10917720184820034
"Edgware Road Station, Marylebone",410,51.519968,-0.169774,46.0,Marylebone_diatance,584.0,Hyde Park Victoria Gate_diatance,917.0,Embankment Pier_diatance,3650.0,19375.0,-4.628125931353781,0.0,-6.236175128927056,0.0,-2.8745371401848594,0.18069833513718228
"Rotherhithe Roundabout, Rotherhithe",411,51.499169,-0.055846029,65.0,Fenchurch Street_diatance,2065.0,Mile End Park Football Pitch_diatance,2596.0,Tower Bridge Quay_diatance,1438.0,13318.0,0.0,0.0,0.0,0.0,0.0,0.005405445945142379
"Cleaver Street, Kennington",412,51.488105,-0.110121,12.0,Vauxhall_diatance,918.0,Geraldine Mary Harmsworth Park West_diatance,831.0,Millbank Millennium Pier_diatance,1089.0,17983.0,0.0,0.0,0.0,0.0,0.0,0.10444995962676192
